"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"1","3","11","5","0","0","60.00","5","caught","2","v Australia","Melbourne","26 Dec 1989"
"2","13","32","16","0","0","81.25","7","caught","1","v Australia","Perth","30 Dec 1989"
"3","24","53","40","0","0","60.00","7","caught","2","v Pakistan","Perth","31 Dec 1989"
"4","0","5","3","0","0","0.00","8","bowled","2","v Australia","Melbourne","4 Jan 1990"
"5","DNB","-","-","-","-","-","-","-","1","v Pakistan","Brisbane","10 Feb 1990"
"6","31","87","66","1","0","46.96","7","caught","1","v Australia","Adelaide","18 Feb 1990"
"7","4","-","15","0","0","26.66","6","caught","2","v India","Sharjah","25 Apr 1990"
"8","DNB","-","-","-","-","-","-","-","2","v Pakistan","Sharjah","20 Dec 1990"
"9","1","-","10","0","0","10.00","7","lbw","2","v Pakistan","Sharjah","21 Dec 1990"
"10","23","-","24","0","0","95.83","7","lbw","1","v India","Cuttack","28 Dec 1990"
"11","DNB","-","-","-","-","-","-","-","1","v Bangladesh","Kolkata","31 Dec 1990"
"12","5","-","7","0","0","71.42","7","caught","1","v India","Kolkata","4 Jan 1991"
"13","0","2","2","0","0","0.00","7","run out","1","v New Zealand","Napier","26 Jan 1991"
"14","4","12","9","0","0","44.44","8","bowled","2","v New Zealand","Auckland","28 Jan 1991"
"15","1","5","8","0","0","12.50","7","caught","2","v New Zealand","Dunedin","6 Feb 1991"
"16","26","-","37","1","0","70.27","5","run out","1","v Pakistan","Sargodha","10 Jan 1992"
"17","0","-","2","0","0","0.00","5","lbw","2","v Pakistan","Karachi","13 Jan 1992"
"18","0","-","1","0","0","0.00","5","lbw","2","v Pakistan","Hyderabad (Sind)","15 Jan 1992"
"19","5","-","6","0","0","83.33","6","lbw","2","v Pakistan","Multan","17 Jan 1992"
"20","3","-","5","0","0","60.00","6","run out","2","v Pakistan","Rawalpindi","19 Jan 1992"
"21","32","24","23","2","2","139.13","6","caught","2","v Zimbabwe","New Plymouth","23 Feb 1992"
"22","5","10","7","0","0","71.42","6","run out","1","v New Zealand","Hamilton","25 Feb 1992"
"23","TDNB","-","-","-","-","-","-","-","-","v India","Mackay","28 Feb 1992"
"24","3","11","7","0","0","42.85","7","stumped","2","v South Africa","Wellington","2 Mar 1992"
"25","15","25","29","1","0","51.72","6","lbw","1","v Australia","Adelaide","7 Mar 1992"
"26","19","20","16","2","0","118.75","7","caught","2","v England","Ballarat","9 Mar 1992"
"27","2","5","5","0","0","40.00","6","bowled","2","v Australia","Colombo (RPS)","4 Sep 1992"
"28","7","9","12","1","0","58.33","6","bowled","1","v Australia","Colombo (RPS)","5 Sep 1992"
"29","DNB","-","-","-","-","-","-","-","2","v New Zealand","Colombo (PSS)","12 Dec 1992"
"30","26","20","15","3","0","173.33","6","run out","1","v New Zealand","Colombo (RPS)","13 Dec 1992"
"31","34*","31","22","1","2","154.54","7","not out","1","v England","Colombo (RPS)","10 Mar 1993"
"32","DNB","-","-","-","-","-","-","-","2","v England","Moratuwa","20 Mar 1993"
"33","17","-","17","1","0","100.00","7","caught","2","v India","Colombo (RPS)","25 Jul 1993"
"34","17","-","22","1","0","77.27","6","lbw","1","v India","Colombo (RPS)","12 Aug 1993"
"35","2","6","5","0","0","40.00","6","lbw","2","v India","Moratuwa","14 Aug 1993"
"36","3","-","14","0","0","21.42","5","run out","1","v South Africa","Kandy","22 Aug 1993"
"37","3","-","18","0","0","16.66","3","lbw","2","v South Africa","Colombo (RPS)","2 Sep 1993"
"38","5","-","13","0","0","38.46","6","bowled","1","v South Africa","Colombo (RPS)","4 Sep 1993"
"39","23","-","32","2","0","71.87","7","caught","1","v West Indies","Sharjah","28 Oct 1993"
"40","58","-","70","7","1","82.85","3","caught","2","v Pakistan","Sharjah","30 Oct 1993"
"41","65","-","56","6","1","116.07","3","caught","1","v Pakistan","Sharjah","2 Nov 1993"
"42","27","-","32","5","0","84.37","3","caught","1","v West Indies","Sharjah","3 Nov 1993"
"43","7","-","9","1","0","77.77","3","caught","1","v India","Kanpur","7 Nov 1993"
"44","2","-","11","0","0","18.18","3","caught","2","v West Indies","Mumbai","9 Nov 1993"
"45","23","35","27","4","0","85.18","2","caught","1","v Zimbabwe","Patna","15 Nov 1993"
"46","27","-","57","2","0","47.36","2","caught","2","v South Africa","Guwahati","19 Nov 1993"
"47","18","-","27","3","0","66.66","2","caught","1","v West Indies","Kolkata","25 Nov 1993"
"48","4*","32","25","0","0","16.00","2","retired notout","2","v West Indies","Colombo (PSS)","1 Dec 1993"
"49","11","-","17","0","0","64.70","2","caught","2","v West Indies","Colombo (RPS)","16 Dec 1993"
"50","1","-","3","0","0","33.33","2","caught","1","v West Indies","Colombo (SSC)","18 Dec 1993"
"51","31","54","42","2","0","73.80","6","caught","2","v India","Rajkot","15 Feb 1994"
"52","9","40","22","0","0","40.90","6","caught","1","v India","Hyderabad (Deccan)","18 Feb 1994"
"53","0","-","2","0","0","0.00","5","bowled","2","v India","Jalandhar","20 Feb 1994"
"54","8","36","30","1","0","26.66","4","run out","1","v Australia","Sharjah","14 Apr 1994"
"55","5","7","7","1","0","71.42","4","caught","2","v New Zealand","Sharjah","18 Apr 1994"
"56","77","-","106","4","1","72.64","1","caught","1","v Pakistan","Colombo (RPS)","3 Aug 1994"
"57","54","-","92","5","0","58.69","1","stumped","2","v Pakistan","Colombo (RPS)","6 Aug 1994"
"58","50","-","63","3","1","79.36","1","caught","2","v Pakistan","Colombo (SSC)","7 Aug 1994"
"59","2","-","7","0","0","28.57","2","lbw","1","v Pakistan","Colombo (SSC)","22 Aug 1994"
"60","0","-","1","0","0","0.00","2","lbw","2","v Pakistan","Colombo (RPS)","24 Aug 1994"
"61","TDNB","-","-","-","-","-","-","-","-","v India","Colombo (RPS)","4 Sep 1994"
"62","3","10","3","0","0","100.00","2","run out","2","v India","Colombo (RPS)","5 Sep 1994"
"63","4","19","8","0","0","50.00","2","caught","2","v Pakistan","Colombo (SSC)","11 Sep 1994"
"64","0","12","14","0","0","0.00","2","caught","2","v Australia","Colombo (PSS)","13 Sep 1994"
"65","1","11","4","0","0","25.00","2","caught","1","v India","Colombo (SSC)","17 Sep 1994"
"66","1","2","2","0","0","50.00","6","caught","1","v Zimbabwe","Harare","3 Nov 1994"
"67","37","49","24","4","2","154.16","2","caught","2","v Zimbabwe","Harare","5 Nov 1994"
"68","11","17","10","1","1","110.00","2","caught","1","v Zimbabwe","Harare","6 Nov 1994"
"69","26","61","34","3","1","76.47","2","caught","1","v Pakistan","Durban","2 Dec 1994"
"70","8","23","16","1","0","50.00","2","caught","2","v Pakistan","Centurion","4 Dec 1994"
"71","140","183","143","9","6","97.90","2","caught","1","v New Zealand","Bloemfontein","8 Dec 1994"
"72","23","75","45","2","1","51.11","2","caught","1","v South Africa","Bloemfontein","15 Dec 1994"
"73","52","59","31","5","3","167.74","1","caught","2","v New Zealand","East London","18 Dec 1994"
