"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"236","93","121","87","8","4","106.89","2","caught","1","v Zimbabwe","Bulawayo","24 Aug 2005"
"237","1","10","7","0","0","14.28","2","caught","1","v India","Bulawayo","26 Aug 2005"
"238","23","-","25","2","1","92.00","2","caught","1","v Zimbabwe","Harare","31 Aug 2005"
"239","47","-","53","8","1","88.67","1","run out","1","v India","Harare","2 Sep 2005"
"240","61","82","66","10","0","92.42","1","caught","2","v India","Harare","6 Sep 2005"
"241","45","64","48","9","0","93.75","1","caught","1","v South Africa","Bloemfontein","23 Oct 2005"
"242","6","21","15","0","0","40.00","1","caught","2","v South Africa","Cape Town","28 Oct 2005"
"243","54","117","90","7","0","60.00","1","run out","1","v South Africa","Port Elizabeth","30 Oct 2005"
"244","TDNB","-","-","-","-","-","-","-","-","v South Africa","Durban","4 Nov 2005"
"245","0","1","2","0","0","0.00","1","caught","1","v South Africa","Centurion","6 Nov 2005"
"246","0","14","9","0","0","0.00","2","caught","2","v Australia","Christchurch","10 Dec 2005"
"247","37","73","52","7","0","71.15","3","bowled","1","v Sri Lanka","Wellington","6 Jan 2006"
"248","0","3","2","0","0","0.00","2","lbw","2","v Sri Lanka","Napier","8 Jan 2006"
"249","55","58","48","6","1","114.58","3","caught","1","v West Indies","Wellington","18 Feb 2006"
"250","0","7","2","0","0","0.00","4","lbw","2","v West Indies","Queenstown","22 Feb 2006"
"251","15","59","39","2","0","38.46","2","caught","1","v West Indies","Christchurch","25 Feb 2006"
"252","67","87","59","6","4","113.55","2","caught","1","v West Indies","Napier","1 Mar 2006"
"253","32","109","49","3","0","65.30","2","caught","1","v West Indies","Auckland","4 Mar 2006"
"254","89","193","112","11","0","79.46","2","caught","1","v South Africa","Mumbai (BS)","16 Oct 2006"
"255","0","23","11","0","0","0.00","2","lbw","1","v Sri Lanka","Mumbai (BS)","20 Oct 2006"
"256","80","165","105","8","1","76.19","2","caught","1","v Pakistan","Mohali","25 Oct 2006"
"257","15","51","28","2","0","53.57","2","caught","2","v Australia","Mohali","1 Nov 2006"
"258","0","10","5","0","0","0.00","2","lbw","2","v Sri Lanka","Auckland","6 Jan 2007"
"259","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Hamilton","9 Jan 2007"
"260","29","73","47","1","1","61.70","3","caught","2","v Australia","Hobart","14 Jan 2007"
"261","12","39","29","1","0","41.37","3","bowled","1","v England","Hobart","16 Jan 2007"
"262","12","63","43","1","0","27.90","1","caught","1","v Australia","Sydney","21 Jan 2007"
"263","20","52","42","2","1","47.61","1","caught","1","v England","Adelaide","23 Jan 2007"
"264","28","39","27","6","0","103.70","2","caught","2","v Australia","Perth","28 Jan 2007"
"265","15","28","14","3","0","107.14","2","lbw","1","v England","Perth","30 Jan 2007"
"266","9","14","11","1","0","81.81","2","caught","1","v Australia","Melbourne","4 Feb 2007"
"267","106","141","149","11","0","71.14","2","caught","2","v England","Brisbane","6 Feb 2007"
"268","70*","117","76","8","2","92.10","2","not out","2","v Australia","Wellington","16 Feb 2007"
"269","6","9","7","1","0","85.71","2","caught","2","v Australia","Auckland","18 Feb 2007"
"270","9","15","11","2","0","81.81","2","caught","2","v Australia","Hamilton","20 Feb 2007"
"271","7","25","11","1","0","63.63","2","caught","2","v England","Gros Islet","16 Mar 2007"
"272","60","93","61","7","3","98.36","2","run out","1","v Kenya","Gros Islet","20 Mar 2007"
"273","66","96","67","8","1","98.50","2","caught","1","v Canada","Gros Islet","22 Mar 2007"
"274","45","96","66","6","1","68.18","2","run out","2","v West Indies","North Sound","29 Mar 2007"
"275","102*","118","92","10","3","110.86","2","not out","2","v Bangladesh","North Sound","2 Apr 2007"
"276","10","26","11","1","0","90.90","2","caught","1","v Ireland","Providence","9 Apr 2007"
"277","0","3","4","0","0","0.00","2","lbw","1","v Sri Lanka","St George's","12 Apr 2007"
"278","50","133","84","6","0","59.52","2","caught","2","v South Africa","St George's","14 Apr 2007"
"279","12","18","9","1","1","133.33","2","caught","2","v Australia","St George's","20 Apr 2007"
"280","1","7","4","0","0","25.00","2","lbw","2","v Sri Lanka","Kingston","24 Apr 2007"
