"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"114","49","131","81","5","0","60.49","2","caught","2","v Pakistan","Nairobi (Gym)","11 Oct 2000"
"115","37","75","48","5","0","77.08","2","caught","2","v India","Nairobi (Gym)","15 Oct 2000"
"116","TDNB","-","-","-","-","-","-","-","-","v South Africa","Potchefstroom","20 Oct 2000"
"117","58","162","105","7","0","55.23","2","bowled","1","v South Africa","Benoni","22 Oct 2000"
"118","46","116","64","3","2","71.87","2","caught","2","v South Africa","Centurion","25 Oct 2000"
"119","5","19","14","1","0","35.71","2","caught","1","v South Africa","Kimberley","28 Oct 2000"
"120","3","18","14","0","0","21.42","2","caught","1","v South Africa","Durban","1 Nov 2000"
"121","8","25","18","1","0","44.44","2","caught","1","v South Africa","Cape Town","4 Nov 2000"
"122","10","22","10","2","0","100.00","2","lbw","2","v Zimbabwe","Taupo","2 Jan 2001"
"123","89*","181","115","7","2","77.39","2","not out","2","v Zimbabwe","Wellington","4 Jan 2001"
"124","48","80","60","9","0","80.00","2","bowled","1","v Zimbabwe","Auckland","7 Jan 2001"
"125","1","15","7","0","0","14.28","2","caught","2","v Sri Lanka","Napier","31 Jan 2001"
"126","17","41","27","3","0","62.96","2","caught","1","v Sri Lanka","Wellington","3 Feb 2001"
"127","33","97","70","3","1","47.14","2","caught","1","v Sri Lanka","Auckland","6 Feb 2001"
"128","7","43","24","0","0","29.16","2","caught","1","v Sri Lanka","Hamilton","8 Feb 2001"
"129","20","27","23","3","0","86.95","2","caught","1","v Pakistan","Auckland","17 Feb 2001"
"130","20","60","25","3","0","80.00","2","caught","2","v Pakistan","Napier","20 Feb 2001"
"131","10","33","26","1","0","38.46","2","lbw","2","v Pakistan","Wellington","22 Feb 2001"
"132","71","134","88","6","1","80.68","2","caught","1","v Pakistan","Christchurch","25 Feb 2001"
"133","119","185","116","21","0","102.58","2","caught","2","v Pakistan","Dunedin","28 Feb 2001"
"134","2","3","4","0","0","50.00","2","bowled","2","v Sri Lanka","Colombo (RPS)","18 Jul 2001"
"135","117","205","150","9","1","78.00","2","run out","1","v India","Colombo (RPS)","20 Jul 2001"
"136","54","105","67","6","1","80.59","2","bowled","1","v Sri Lanka","Colombo (RPS)","25 Jul 2001"
"137","5","15","3","1","0","166.66","2","caught","1","v India","Colombo (RPS)","26 Jul 2001"
"138","4","43","21","0","0","19.04","2","caught","2","v Sri Lanka","Colombo (SSC)","31 Jul 2001"
"139","108","198","143","9","0","75.52","2","caught","1","v India","Colombo (SSC)","2 Aug 2001"
"140","95","177","135","6","1","70.37","2","bowled","1","v Australia","Adelaide","26 Jan 2002"
"141","0","1","1","0","0","0.00","2","caught","2","v South Africa","Adelaide","27 Jan 2002"
"142","11","24","15","1","0","73.33","2","caught","1","v Australia","Melbourne","29 Jan 2002"
"143","0","5","3","0","0","0.00","2","caught","2","v South Africa","Perth","1 Feb 2002"
"144","9","29","21","1","0","42.85","2","caught","1","v South Africa","Melbourne","6 Feb 2002"
"145","7","24","19","1","0","36.84","2","caught","1","v South Africa","Sydney","8 Feb 2002"
"146","67*","168","105","8","0","63.80","2","not out","2","v England","Christchurch","13 Feb 2002"
"147","7","19","16","0","0","43.75","2","lbw","1","v England","Wellington","16 Feb 2002"
"148","2","10","7","0","0","28.57","2","caught","2","v England","Napier","20 Feb 2002"
"149","23","76","48","3","0","47.91","2","caught","2","v England","Auckland","23 Feb 2002"
"150","122*","209","150","12","5","81.33","2","not out","2","v England","Dunedin","26 Feb 2002"
"151","1","5","4","0","0","25.00","2","caught","1","v Sri Lanka","Sharjah","9 Apr 2002"
"152","12","21","9","1","0","133.33","2","caught","2","v Pakistan","Sharjah","11 Apr 2002"
"153","14","39","26","2","0","53.84","2","caught","2","v Sri Lanka","Sharjah","14 Apr 2002"
"154","36","63","39","6","1","92.30","2","caught","1","v Pakistan","Sharjah","15 Apr 2002"
"155","25","46","27","2","2","92.59","2","bowled","2","v Pakistan","Karachi","21 Apr 2002"
"156","1","8","4","0","0","25.00","2","caught","1","v West Indies","Kingston","5 Jun 2002"
"157","2","3","4","0","0","50.00","2","bowled","1","v West Indies","Gros Islet","8 Jun 2002"
"158","12","28","21","1","0","57.14","2","lbw","1","v West Indies","Gros Islet","9 Jun 2002"
"159","91*","175","118","9","1","77.11","2","not out","1","v West Indies","Port of Spain","12 Jun 2002"
"160","1","6","4","0","0","25.00","2","caught","1","v West Indies","Kingstown","16 Jun 2002"
"161","0","6","2","0","0","0.00","2","lbw","2","v Australia","Colombo (SSC)","15 Sep 2002"
"162","5","14","10","1","0","50.00","2","caught","1","v Bangladesh","Colombo (SSC)","23 Sep 2002"
"163","0","5","4","0","0","0.00","2","caught","2","v India","Auckland","26 Dec 2002"
"164","76","148","95","5","1","80.00","2","caught","1","v India","Napier","29 Dec 2002"
"165","32","61","30","6","0","106.66","2","caught","2","v India","Christchurch","1 Jan 2003"
"166","15","21","15","1","0","100.00","2","caught","2","v India","Queenstown","4 Jan 2003"
"167","0","7","2","0","0","0.00","2","lbw","1","v India","Wellington","8 Jan 2003"
"168","0","4","5","0","0","0.00","2","run out","2","v Sri Lanka","Bloemfontein","10 Feb 2003"
"169","46","86","70","6","0","65.71","3","caught","1","v West Indies","Port Elizabeth","13 Feb 2003"
"170","54*","98","57","4","0","94.73","3","not out","2","v South Africa","Johannesburg","16 Feb 2003"
"171","11","8","8","2","0","137.50","3","stumped","2","v Canada","Benoni","3 Mar 2003"
"172","102*","187","122","11","0","83.60","3","not out","2","v Zimbabwe","Bloemfontein","8 Mar 2003"
"173","0","3","3","0","0","0.00","3","caught","2","v Australia","Port Elizabeth","11 Mar 2003"
"174","0","2","1","0","0","0.00","3","lbw","1","v India","Centurion","14 Mar 2003"
"175","13","37","22","2","0","59.09","2","caught","2","v West Indies","Birmingham","26 Jun 2004"
"176","15","45","27","3","0","55.55","2","lbw","2","v England","Chester-le-Street","29 Jun 2004"
"177","19","41","34","0","1","55.88","2","caught","2","v West Indies","Cardiff","3 Jul 2004"
"178","53","111","85","9","0","62.35","2","bowled","2","v England","Bristol","4 Jul 2004"
"179","TDNB","-","-","-","-","-","-","-","-","v West Indies","Southampton","8 Jul 2004"
"180","57","124","81","7","0","70.37","2","caught","1","v West Indies","Lord's","10 Jul 2004"
"181","145*","177","151","13","6","96.02","2","not out","1","v U.S.A.","The Oval","10 Sep 2004"
"182","18","27","19","4","0","94.73","2","lbw","1","v Australia","The Oval","16 Sep 2004"
"183","27","47","37","5","0","72.97","2","bowled","1","v Bangladesh","Chittagong","2 Nov 2004"
"184","29","82","57","2","1","50.87","2","caught","2","v Bangladesh","Dhaka","5 Nov 2004"
"185","27","78","60","1","1","45.00","1","run out","1","v Bangladesh","Dhaka","7 Nov 2004"
"186","70","126","102","3","1","68.62","2","caught","2","v Australia","Melbourne (Docklands)","5 Dec 2004"
"187","11","26","22","1","0","50.00","2","caught","2","v Australia","Sydney","8 Dec 2004"
"188","6","5","5","1","0","120.00","2","lbw","2","v Sri Lanka","Auckland","26 Dec 2004"
"189","65","129","110","5","0","59.09","2","bowled","2","v Australia","Wellington","19 Feb 2005"
"190","3","23","8","0","0","37.50","2","caught","2","v Australia","Christchurch","22 Feb 2005"
"191","27","65","43","3","0","62.79","2","caught","2","v Australia","Auckland","26 Feb 2005"
"192","37","83","60","6","0","61.66","2","caught","1","v Australia","Wellington","1 Mar 2005"
"193","5","15","13","1","0","38.46","3","lbw","1","v India","Bulawayo","26 Aug 2005"
"194","61","-","81","9","0","75.30","3","caught","1","v Zimbabwe","Harare","31 Aug 2005"
"195","11","-","28","1","0","39.28","2","caught","1","v India","Harare","2 Sep 2005"
"196","115*","188","131","13","1","87.78","2","not out","2","v India","Harare","6 Sep 2005"
"197","1","12","9","0","0","11.11","2","caught","1","v South Africa","Bloemfontein","23 Oct 2005"
"198","3","15","13","0","0","23.07","2","caught","2","v South Africa","Cape Town","28 Oct 2005"
"199","11","20","20","2","0","55.00","2","caught","1","v South Africa","Port Elizabeth","30 Oct 2005"
"200","TDNB","-","-","-","-","-","-","-","-","v South Africa","Durban","4 Nov 2005"
"201","37","54","43","8","0","86.04","2","caught","1","v South Africa","Centurion","6 Nov 2005"
"202","14","64","27","1","0","51.85","2","caught","2","v Australia","Auckland","3 Dec 2005"
"203","22","77","43","2","0","51.16","2","caught","2","v Australia","Wellington","7 Dec 2005"
"204","14","24","22","2","0","63.63","3","caught","2","v Australia","Christchurch","10 Dec 2005"
"205","2","19","15","0","0","13.33","3","lbw","2","v Sri Lanka","Queenstown","31 Dec 2005"
"206","90*","171","125","7","1","72.00","3","not out","2","v Sri Lanka","Christchurch","3 Jan 2006"
"207","47","99","54","6","0","87.03","3","caught","2","v Sri Lanka","Napier","8 Jan 2006"
"208","90","178","106","7","0","84.90","2","caught","1","v West Indies","Wellington","18 Feb 2006"
"209","2","8","6","0","0","33.33","3","caught","2","v West Indies","Queenstown","22 Feb 2006"
"210","118*","179","126","7","3","93.65","3","not out","1","v West Indies","Christchurch","25 Feb 2006"
"211","81","95","88","4","3","92.04","3","caught","1","v West Indies","Napier","1 Mar 2006"
"212","4","13","9","1","0","44.44","3","caught","1","v West Indies","Auckland","4 Mar 2006"
"213","14","48","26","2","0","53.84","3","bowled","1","v South Africa","Mumbai (BS)","16 Oct 2006"
"214","42","107","74","6","0","56.75","3","caught","1","v Sri Lanka","Mumbai (BS)","20 Oct 2006"
"215","15","24","17","3","0","88.23","3","caught","1","v Pakistan","Mohali","25 Oct 2006"
"216","0","3","4","0","0","0.00","3","bowled","2","v Australia","Mohali","1 Nov 2006"
"217","83","119","87","8","2","95.40","2","run out","1","v Sri Lanka","Napier","28 Dec 2006"
"218","0","1","2","0","0","0.00","2","bowled","2","v Sri Lanka","Christchurch","2 Jan 2007"
"219","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Hamilton","9 Jan 2007"
"220","0","8","3","0","0","0.00","2","caught","2","v Australia","Hobart","14 Jan 2007"
"221","45","106","63","6","1","71.42","2","bowled","1","v England","Hobart","16 Jan 2007"
"222","0","13","4","0","0","0.00","2","caught","1","v Australia","Sydney","21 Jan 2007"
"223","1","7","8","0","0","12.50","2","caught","1","v England","Adelaide","23 Jan 2007"
