"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"56","54","107","81","2","0","66.66","2","caught","2","v New Zealand","Abu Dhabi","19 Dec 2014"
"57","15","45","34","2","0","44.11","2","caught","1","v New Zealand","Wellington","31 Jan 2015"
"58","55","83","62","8","0","88.70","2","caught","2","v New Zealand","Napier","3 Feb 2015"
"59","47","95","73","5","0","64.38","1","caught","2","v India","Adelaide","15 Feb 2015"
"60","1","16","10","0","0","10.00","2","caught","2","v West Indies","Christchurch","21 Feb 2015"
"61","0","17","11","0","0","0.00","2","caught","1","v Zimbabwe","Brisbane","1 Mar 2015"
"62","93","148","105","8","1","88.57","2","run out","1","v U.A.E.","Napier","4 Mar 2015"
"63","18","34","30","4","0","60.00","2","caught","1","v South Africa","Auckland","7 Mar 2015"
"64","63","94","71","7","0","88.73","1","caught","2","v Ireland","Adelaide","15 Mar 2015"
"65","5","23","13","0","0","38.46","1","caught","1","v Australia","Adelaide","20 Mar 2015"
"66","29","61","39","4","0","74.35","2","caught","2","v Sri Lanka","Dambulla","11 Jul 2015"
"67","30","54","43","4","0","69.76","2","bowled","1","v Sri Lanka","Pallekele","15 Jul 2015"
"68","44","77","54","4","0","81.48","1","caught","1","v Sri Lanka","Colombo (RPS)","19 Jul 2015"
"69","95","145","90","12","1","105.55","2","caught","2","v Sri Lanka","Colombo (RPS)","22 Jul 2015"
"70","18","43","23","2","0","78.26","2","stumped","2","v Sri Lanka","Hambantota","26 Jul 2015"
"71","12","32","16","2","0","75.00","2","caught","1","v Zimbabwe","Harare","1 Oct 2015"
"72","32","85","61","2","0","52.45","1","stumped","2","v Zimbabwe","Harare","5 Oct 2015"
"73","13","28","17","1","0","76.47","2","caught","2","v England","Dubai (DSC)","20 Nov 2015"
