"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"69","10","16","15","0","0","66.66","6","caught","1","v New Zealand","Christchurch","3 Jan 2006"
"70","17","43","34","0","0","50.00","6","bowled","2","v New Zealand","Wellington","6 Jan 2006"
"71","43","71","54","5","0","79.62","4","caught","1","v New Zealand","Napier","8 Jan 2006"
"72","29","66","37","3","0","78.37","5","bowled","2","v Australia","Melbourne (Docklands)","13 Jan 2006"
"73","15","27","20","0","0","75.00","4","caught","1","v South Africa","Brisbane","17 Jan 2006"
"74","6","5","6","0","0","100.00","6","caught","1","v Australia","Sydney","22 Jan 2006"
"75","82*","162","108","3","0","75.92","4","not out","2","v South Africa","Adelaide","24 Jan 2006"
"76","1","11","9","0","0","11.11","6","bowled","1","v Australia","Adelaide","26 Jan 2006"
"77","35","47","33","3","0","106.06","6","run out","1","v Australia","Perth","29 Jan 2006"
"78","37","74","42","3","0","88.09","7","run out","1","v South Africa","Perth","31 Jan 2006"
"79","30","37","24","2","1","125.00","6","bowled","1","v South Africa","Hobart","7 Feb 2006"
"80","26*","36","20","0","2","130.00","6","not out","1","v Australia","Adelaide","10 Feb 2006"
"81","13","12","14","2","0","92.85","6","caught","2","v Australia","Sydney","12 Feb 2006"
"82","3","-","4","0","0","75.00","6","caught","1","v Australia","Brisbane","14 Feb 2006"
"83","2","7","5","0","0","40.00","6","bowled","2","v Bangladesh","Bogra","20 Feb 2006"
"84","3","7","6","0","0","50.00","6","caught","1","v Bangladesh","Bogra","22 Feb 2006"
"85","22","27","15","3","0","146.66","6","caught","1","v Bangladesh","Chittagong","25 Feb 2006"
"86","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Colombo (RPS)","17 Mar 2006"
"87","48*","115","75","3","0","64.00","6","not out","1","v Pakistan","Colombo (RPS)","19 Mar 2006"
"88","44","60","46","4","0","95.65","7","bowled","1","v Pakistan","Colombo (SSC)","22 Mar 2006"
"89","13","25","15","0","0","86.66","5","caught","1","v England","Lord's","17 Jun 2006"
"90","9","11","11","1","0","81.81","5","bowled","1","v England","The Oval","20 Jun 2006"
"91","DNB","-","-","-","-","-","-","-","2","v England","Chester-le-Street","24 Jun 2006"
"92","7","37","11","1","0","63.63","5","bowled","1","v England","Manchester","28 Jun 2006"
"93","DNB","-","-","-","-","-","-","-","2","v England","Leeds","1 Jul 2006"
"94","117*","97","78","15","2","150.00","5","not out","1","v Netherlands","Amstelveen","4 Jul 2006"
"95","66","74","59","5","0","111.86","5","caught","1","v Netherlands","Amstelveen","6 Jul 2006"
"96","TDNB","-","-","-","-","-","-","-","-","v India","Colombo (SSC)","18 Aug 2006"
"97","26*","35","22","2","0","118.18","6","not out","1","v Bangladesh","Mohali","7 Oct 2006"
"98","6","11","6","0","0","100.00","6","caught","1","v Zimbabwe","Ahmedabad","10 Oct 2006"
"99","DNB","-","-","-","-","-","-","-","2","v West Indies","Mumbai (BS)","14 Oct 2006"
"100","3","6","5","0","0","60.00","6","bowled","1","v Pakistan","Jaipur","17 Oct 2006"
"101","DNB","-","-","-","-","-","-","-","2","v New Zealand","Mumbai (BS)","20 Oct 2006"
"102","36","95","63","3","0","57.14","6","caught","2","v South Africa","Ahmedabad","24 Oct 2006"
"103","DNB","-","-","-","-","-","-","-","2","v New Zealand","Napier","28 Dec 2006"
"104","8","22","15","0","0","53.33","7","caught","1","v New Zealand","Queenstown","31 Dec 2006"
"105","18","57","41","2","0","43.90","7","run out","1","v New Zealand","Christchurch","2 Jan 2007"
"106","DNB","-","-","-","-","-","-","-","1","v India","Kolkata","8 Feb 2007"
"107","56","92","65","7","0","86.15","6","bowled","1","v India","Rajkot","11 Feb 2007"
"108","42","79","54","5","0","77.77","6","caught","1","v India","Margao","14 Feb 2007"
"109","28","65","44","3","0","63.63","6","caught","1","v India","Visakhapatnam","17 Feb 2007"
"110","12","21","15","1","0","80.00","6","caught","1","v Bermuda","Port of Spain","15 Mar 2007"
"111","DNB","-","-","-","-","-","-","-","1","v Bangladesh","Port of Spain","21 Mar 2007"
"112","38","53","41","3","0","92.68","6","caught","1","v India","Port of Spain","23 Mar 2007"
"113","58","100","76","4","0","76.31","6","caught","1","v South Africa","Providence","28 Mar 2007"
"114","39*","27","22","2","2","177.27","6","not out","1","v West Indies","Providence","1 Apr 2007"
"115","5","13","6","0","0","83.33","6","run out","1","v England","North Sound","4 Apr 2007"
"116","14*","33","24","0","0","58.33","6","not out","2","v New Zealand","St George's","12 Apr 2007"
"117","7","13","12","0","0","58.33","6","caught","1","v Australia","St George's","16 Apr 2007"
"118","DNB","-","-","-","-","-","-","-","2","v Ireland","St George's","18 Apr 2007"
"119","30","42","27","3","0","111.11","6","lbw","1","v New Zealand","Kingston","24 Apr 2007"
"120","14","20","13","2","0","107.69","6","run out","2","v Australia","Bridgetown","28 Apr 2007"
"121","14","-","22","1","1","63.63","6","caught","1","v Pakistan","Abu Dhabi","18 May 2007"
"122","10","-","18","0","0","55.55","6","lbw","2","v Pakistan","Abu Dhabi","20 May 2007"
"123","28*","-","14","3","1","200.00","8","not out","1","v Pakistan","Abu Dhabi","22 May 2007"
"124","24","36","32","1","0","75.00","6","caught","1","v Bangladesh","Colombo (PSS)","20 Jul 2007"
"125","20*","58","41","3","0","48.78","6","not out","2","v Bangladesh","Colombo (RPS)","23 Jul 2007"
"126","39","43","34","2","0","114.70","6","bowled","1","v Bangladesh","Colombo (RPS)","25 Jul 2007"
"127","11*","32","17","0","0","64.70","6","not out","1","v England","Dambulla","1 Oct 2007"
"128","29","36","29","3","0","100.00","6","bowled","2","v England","Dambulla","4 Oct 2007"
"129","70","117","84","6","0","83.33","6","caught","1","v England","Dambulla","7 Oct 2007"
"130","17","26","13","1","0","130.76","7","bowled","1","v England","Colombo (RPS)","10 Oct 2007"
"131","9","18","16","0","0","56.25","6","run out","1","v England","Colombo (RPS)","13 Oct 2007"
"132","TDNB","-","-","-","-","-","-","-","-","v India","Brisbane","5 Feb 2008"
"133","14","17","10","0","1","140.00","6","caught","2","v Australia","Sydney","8 Feb 2008"
"134","62*","90","59","6","1","105.08","1","not out","2","v India","Canberra","12 Feb 2008"
"135","11","23","13","2","0","84.61","1","bowled","2","v Australia","Perth","15 Feb 2008"
"136","4","2","4","1","0","100.00","1","caught","1","v India","Adelaide","19 Feb 2008"
"137","9*","18","14","0","0","64.28","6","not out","2","v Australia","Melbourne","22 Feb 2008"
"138","8","20","12","1","0","66.66","6","lbw","1","v India","Hobart","26 Feb 2008"
"139","62","96","70","3","0","88.57","6","run out","1","v Australia","Melbourne","29 Feb 2008"
"140","2","-","9","0","0","22.22","6","caught","1","v West Indies","Port of Spain","10 Apr 2008"
"141","DNB","-","-","-","-","-","-","-","1","v West Indies","Port of Spain","12 Apr 2008"
"142","64","-","54","3","1","118.51","6","caught","1","v West Indies","Gros Islet","15 Apr 2008"
"143","29","49","26","1","0","111.53","6","caught","1","v Bangladesh","Lahore","25 Jun 2008"
"144","24","-","30","1","0","80.00","6","caught","1","v U.A.E.","Lahore","26 Jun 2008"
"145","8","16","7","1","0","114.28","7","bowled","1","v Pakistan","Karachi","29 Jun 2008"
"146","2","4","3","0","0","66.66","6","run out","1","v Bangladesh","Karachi","30 Jun 2008"
"147","15","20","19","2","0","78.94","6","caught","1","v India","Karachi","3 Jul 2008"
"148","56","100","74","3","0","75.67","6","caught","1","v India","Karachi","6 Jul 2008"
"149","DNB","-","-","-","-","-","-","-","2","v India","Dambulla","18 Aug 2008"
"150","16","50","33","3","0","48.48","6","caught","1","v India","Dambulla","20 Aug 2008"
"151","16","31","21","3","0","76.19","6","caught","2","v India","Colombo (RPS)","24 Aug 2008"
"152","12","17","22","1","0","54.54","6","lbw","2","v India","Colombo (RPS)","27 Aug 2008"
"153","42","45","33","7","0","127.27","1","caught","1","v Pakistan","Karachi","20 Jan 2009"
"154","76","141","88","11","0","86.36","1","caught","1","v Pakistan","Karachi","21 Jan 2009"
"155","137*","221","139","10","0","98.56","1","not out","1","v Pakistan","Lahore","24 Jan 2009"
"156","0","3","3","0","0","0.00","1","run out","1","v India","Dambulla","28 Jan 2009"
"157","8","13","8","1","0","100.00","1","caught","2","v India","Colombo (RPS)","31 Jan 2009"
"158","31","38","26","4","1","119.23","1","bowled","2","v India","Colombo (RPS)","3 Feb 2009"
"159","38","54","45","6","0","84.44","1","caught","2","v India","Colombo (RPS)","5 Feb 2009"
"160","97","164","117","9","0","82.90","1","run out","1","v India","Colombo (RPS)","8 Feb 2009"
"161","4","4","6","1","0","66.66","1","bowled","1","v New Zealand","Colombo (RPS)","8 Sep 2009"
"162","23","46","27","4","0","85.18","1","caught","1","v India","Colombo (RPS)","12 Sep 2009"
"163","42","38","29","9","0","144.82","1","bowled","2","v India","Colombo (RPS)","14 Sep 2009"
"164","106","116","92","16","1","115.21","1","caught","1","v South Africa","Centurion","22 Sep 2009"
"165","2","12","12","0","0","16.66","1","caught","1","v England","Johannesburg","25 Sep 2009"
"166","41","38","31","7","1","132.25","1","caught","2","v New Zealand","Johannesburg","27 Sep 2009"
"167","160","186","124","20","3","129.03","2","bowled","2","v India","Rajkot","15 Dec 2009"
"168","123","156","113","12","2","108.84","2","bowled","2","v India","Nagpur","18 Dec 2009"
"169","41","37","18","10","0","227.77","2","caught","1","v India","Cuttack","21 Dec 2009"
"170","9","-","19","1","0","47.36","2","caught","1","v India","Kolkata","24 Dec 2009"
"171","20","61","39","2","0","51.28","2","caught","1","v India","Delhi","27 Dec 2009"
"172","104","183","122","12","0","85.24","2","caught","2","v Bangladesh","Dhaka","4 Jan 2010"
"173","33","26","17","8","0","194.11","2","caught","1","v India","Dhaka","10 Jan 2010"
"174","49","82","54","8","0","90.74","2","caught","2","v India","Dhaka","13 Jan 2010"
"175","61","94","84","4","1","72.61","2","run out","1","v India","Bulawayo","30 May 2010"
"176","60*","64","45","7","1","133.33","2","not out","2","v Zimbabwe","Bulawayo","1 Jun 2010"
"177","21","24","19","4","0","110.52","2","caught","2","v India","Harare","5 Jun 2010"
"178","78","84","66","9","2","118.18","2","stumped","1","v Zimbabwe","Harare","7 Jun 2010"
"179","108*","141","102","14","0","105.88","2","not out","2","v Zimbabwe","Harare","9 Jun 2010"
"180","18","42","25","3","0","72.00","2","caught","1","v Pakistan","Dambulla","15 Jun 2010"
"181","71","63","51","11","1","139.21","2","caught","1","v Bangladesh","Dambulla","18 Jun 2010"
"182","24","21","16","4","1","150.00","2","caught","2","v India","Dambulla","22 Jun 2010"
"183","0","3","2","0","0","0.00","2","caught","2","v India","Dambulla","24 Jun 2010"
"184","5","11","9","1","0","55.55","2","caught","2","v New Zealand","Dambulla","13 Aug 2010"
"185","45","105","62","5","0","72.58","2","caught","1","v India","Dambulla","16 Aug 2010"
"186","44","68","52","8","0","84.61","2","bowled","1","v New Zealand","Dambulla","19 Aug 2010"
"187","35","-","23","8","0","152.17","2","caught","2","v India","Dambulla","22 Aug 2010"
"188","110","182","115","12","1","95.65","2","caught","1","v India","Dambulla","28 Aug 2010"
"189","7","14","6","1","0","116.66","2","caught","2","v Australia","Melbourne","3 Nov 2010"
"190","47","81","57","5","0","82.45","2","lbw","1","v Australia","Sydney","5 Nov 2010"
"191","1","11","4","0","0","25.00","2","caught","1","v Australia","Brisbane","7 Nov 2010"
"192","TDNB","-","-","-","-","-","-","-","-","v West Indies","Colombo (SSC)","31 Jan 2011"
"193","11","35","23","1","0","47.82","2","caught","2","v West Indies","Colombo (SSC)","3 Feb 2011"
"194","30","34","28","2","1","107.14","2","caught","1","v West Indies","Colombo (SSC)","6 Feb 2011"
"195","50","86","59","8","0","84.74","2","caught","1","v Canada","Hambantota","20 Feb 2011"
"196","41","81","55","5","0","74.54","2","bowled","2","v Pakistan","Colombo (RPS)","26 Feb 2011"
"197","44","41","30","8","0","146.66","2","caught","2","v Kenya","Colombo (RPS)","1 Mar 2011"
"198","4","7","4","1","0","100.00","2","caught","1","v Australia","Colombo (RPS)","5 Mar 2011"
"199","144","186","131","16","1","109.92","2","caught","1","v Zimbabwe","Pallekele","10 Mar 2011"
"200","3","22","15","0","0","20.00","2","caught","1","v New Zealand","Mumbai","18 Mar 2011"
"201","108*","175","115","10","2","93.91","2","not out","2","v England","Colombo (RPS)","26 Mar 2011"
"202","73","142","93","10","1","78.49","2","caught","2","v New Zealand","Colombo (RPS)","29 Mar 2011"
"203","33","87","49","3","0","67.34","2","bowled","1","v India","Mumbai","2 Apr 2011"
"204","1","1","2","0","0","50.00","1","caught","2","v England","The Oval","28 Jun 2011"
"205","9","17","9","2","0","100.00","2","run out","1","v England","Leeds","1 Jul 2011"
"206","3","16","6","0","0","50.00","2","bowled","2","v England","Lord's","3 Jul 2011"
"207","0","2","4","0","0","0.00","2","caught","1","v England","Nottingham","6 Jul 2011"
"208","4","13","6","0","0","66.66","2","caught","2","v England","Manchester","9 Jul 2011"
"209","6","15","9","0","0","66.66","3","caught","1","v Scotland","Edinburgh","13 Jul 2011"
"210","29","55","41","4","0","70.73","2","caught","1","v Australia","Pallekele","10 Aug 2011"
"211","24","35","23","4","0","104.34","2","bowled","1","v Australia","Hambantota","14 Aug 2011"
"212","55","104","59","4","0","93.22","2","caught","1","v Australia","Hambantota","16 Aug 2011"
"213","12","28","15","2","0","80.00","2","caught","1","v Australia","Colombo (RPS)","20 Aug 2011"
"214","17","28","16","3","0","106.25","2","bowled","2","v Australia","Colombo (RPS)","22 Aug 2011"
"215","4","9","8","1","0","50.00","2","bowled","1","v Pakistan","Dubai (DSC)","11 Nov 2011"
"216","28","55","40","4","0","70.00","2","bowled","1","v Pakistan","Dubai (DSC)","14 Nov 2011"
"217","64","124","78","8","0","82.05","2","bowled","2","v Pakistan","Dubai (DSC)","18 Nov 2011"
"218","11","42","21","2","0","52.38","2","caught","2","v Pakistan","Sharjah","20 Nov 2011"
"219","12","24","14","1","0","85.71","2","caught","1","v Pakistan","Abu Dhabi","23 Nov 2011"
"220","0","9","2","0","0","0.00","2","caught","2","v South Africa","Paarl","11 Jan 2012"
"221","0","8","4","0","0","0.00","2","run out","1","v South Africa","East London","14 Jan 2012"
"222","33","101","49","2","0","67.34","2","caught","1","v South Africa","Bloemfontein","17 Jan 2012"
"223","87","122","87","9","2","100.00","2","caught","2","v South Africa","Kimberley","20 Jan 2012"
"224","41","88","49","5","0","83.67","2","caught","2","v South Africa","Johannesburg","22 Jan 2012"
"225","48","102","79","6","0","60.75","2","caught","1","v India","Perth","8 Feb 2012"
"226","40","91","57","4","0","70.17","2","caught","2","v Australia","Perth","10 Feb 2012"
"227","16","33","23","1","1","69.56","2","caught","1","v India","Adelaide","14 Feb 2012"
"228","45","50","41","4","1","109.75","2","caught","2","v Australia","Sydney","17 Feb 2012"
"229","51","92","72","5","1","70.83","2","caught","1","v India","Brisbane","21 Feb 2012"
"230","3","32","9","0","0","33.33","2","caught","2","v Australia","Hobart","24 Feb 2012"
"231","160*","202","165","11","3","96.96","2","not out","1","v India","Hobart","28 Feb 2012"
"232","9","22","16","2","0","56.25","2","caught","1","v Australia","Melbourne","2 Mar 2012"
"233","27","33","22","5","0","122.72","2","bowled","2","v Australia","Brisbane","4 Mar 2012"
"234","106","169","119","10","0","89.07","2","caught","2","v Australia","Adelaide","6 Mar 2012"
"235","8","12","8","2","0","100.00","2","caught","2","v Australia","Adelaide","8 Mar 2012"
"236","7","18","9","1","0","77.77","2","caught","2","v India","Dhaka","13 Mar 2012"
"237","20","39","20","4","0","100.00","2","caught","1","v Pakistan","Dhaka","15 Mar 2012"
"238","19","43","22","3","0","86.36","2","bowled","1","v Bangladesh","Dhaka","20 Mar 2012"
"239","5","18","9","0","0","55.55","2","caught","1","v Pakistan","Pallekele","7 Jun 2012"
"240","119*","210","139","11","1","85.61","2","not out","1","v Pakistan","Pallekele","9 Jun 2012"
"241","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Colombo (RPS)","13 Jun 2012"
"242","24","74","47","2","0","51.06","2","lbw","1","v Pakistan","Colombo (RPS)","16 Jun 2012"
"243","10","20","15","1","0","66.66","2","bowled","2","v Pakistan","Colombo (RPS)","18 Jun 2012"
"244","6","8","6","1","0","100.00","2","lbw","2","v India","Hambantota","21 Jul 2012"
"245","50","72","49","5","0","102.04","2","caught","2","v India","Hambantota","24 Jul 2012"
"246","4","11","7","0","0","57.14","2","bowled","1","v India","Colombo (RPS)","28 Jul 2012"
"247","42","84","48","7","0","87.50","2","caught","1","v India","Colombo (RPS)","31 Jul 2012"
"248","0","7","3","0","0","0.00","2","caught","2","v India","Pallekele","4 Aug 2012"
"249","37","81","51","5","0","72.54","2","caught","2","v New Zealand","Pallekele","4 Nov 2012"
"250","102*","148","95","12","1","107.36","2","not out","2","v New Zealand","Pallekele","6 Nov 2012"
"251","51","104","70","4","0","72.85","2","run out","2","v Australia","Melbourne","11 Jan 2013"
"252","51","148","88","4","0","57.95","2","caught","2","v Australia","Adelaide","13 Jan 2013"
"253","22","44","33","3","0","66.66","2","caught","2","v Australia","Brisbane","18 Jan 2013"
"254","9*","16","9","1","0","100.00","2","not out","2","v Australia","Sydney","20 Jan 2013"
"255","19","79","48","0","0","39.58","2","caught","2","v Australia","Hobart","23 Jan 2013"
"256","113*","160","108","11","0","104.62","2","not out","2","v Bangladesh","Hambantota","23 Mar 2013"
"257","10*","22","9","1","0","111.11","2","not out","1","v Bangladesh","Hambantota","25 Mar 2013"
"258","125","206","128","12","0","97.65","2","caught","1","v Bangladesh","Pallekele","28 Mar 2013"
"259","20","26","18","3","0","111.11","2","bowled","1","v New Zealand","Cardiff","9 Jun 2013"
"260","44","86","56","3","1","78.57","2","caught","2","v England","The Oval","13 Jun 2013"
"261","34","93","58","1","0","58.62","2","caught","1","v Australia","The Oval","17 Jun 2013"
"262","18*","38","21","2","0","85.71","2","not out","1","v India","Cardiff","20 Jun 2013"
"263","10","19","8","1","0","125.00","2","bowled","1","v South Africa","Colombo (RPS)","20 Jul 2013"
"264","43","124","64","1","0","67.18","2","caught","1","v South Africa","Colombo (RPS)","23 Jul 2013"
"265","6","13","8","1","0","75.00","2","caught","2","v South Africa","Pallekele","26 Jul 2013"
"266","115*","192","130","16","0","88.46","1","not out","2","v South Africa","Pallekele","28 Jul 2013"
"267","99","173","110","13","0","90.00","1","bowled","1","v South Africa","Colombo (RPS)","31 Jul 2013"
"268","81","162","114","9","0","71.05","2","caught","1","v New Zealand","Hambantota","10 Nov 2013"
"269","55*","99","72","9","0","76.38","2","not out","1","v New Zealand","Hambantota","12 Nov 2013"
"270","53","84","50","8","0","106.00","2","caught","1","v New Zealand","Dambulla","16 Nov 2013"
"271","30","53","43","2","0","69.76","2","caught","2","v Pakistan","Sharjah","18 Dec 2013"
"272","40","65","48","6","0","83.33","2","run out","2","v Pakistan","Dubai (DSC)","20 Dec 2013"
"273","59","94","62","10","0","95.16","2","bowled","2","v Pakistan","Sharjah","22 Dec 2013"
"274","8","18","7","1","0","114.28","2","bowled","1","v Pakistan","Abu Dhabi","25 Dec 2013"
"275","45","100","69","4","0","65.21","2","caught","2","v Pakistan","Abu Dhabi","27 Dec 2013"
"276","3","20","11","0","0","27.27","2","caught","1","v Bangladesh","Dhaka","17 Feb 2014"
"277","8","38","16","1","0","50.00","2","caught","1","v Bangladesh","Dhaka","20 Feb 2014"
"278","33","60","40","5","0","82.50","2","caught","2","v England","The Oval","22 May 2014"
"279","88","152","101","7","0","87.12","2","bowled","1","v England","Chester-le-Street","25 May 2014"
"280","2","10","11","0","0","18.18","2","caught","1","v England","Manchester","28 May 2014"
"281","71","142","109","5","0","65.13","1","bowled","1","v England","Lord's","31 May 2014"
"282","28","33","23","5","0","121.73","1","caught","2","v England","Birmingham","3 Jun 2014"
"283","40","80","46","5","0","86.95","2","caught","2","v South Africa","Colombo (RPS)","6 Jul 2014"
"284","86","136","90","9","0","95.55","2","bowled","1","v South Africa","Pallekele","9 Jul 2014"
"285","30","65","24","5","0","125.00","2","run out","2","v South Africa","Hambantota","12 Jul 2014"
"286","6","24","14","1","0","42.85","2","lbw","1","v Pakistan","Hambantota","23 Aug 2014"
"287","13","11","10","3","0","130.00","2","caught","1","v Pakistan","Hambantota","26 Aug 2014"
"288","50*","84","55","9","0","90.90","2","not out","2","v Pakistan","Dambulla","30 Aug 2014"
"289","18","38","22","2","0","81.81","2","caught","2","v India","Cuttack","2 Nov 2014"
"290","35","-","30","7","0","116.66","2","bowled","1","v India","Ahmedabad","6 Nov 2014"
"291","53","-","80","7","0","66.25","2","caught","1","v India","Hyderabad (Deccan)","9 Nov 2014"
"292","34","41","33","6","0","103.03","2","caught","2","v India","Kolkata","13 Nov 2014"
"293","35","26","24","7","0","145.83","2","bowled","1","v India","Ranchi","16 Nov 2014"
"294","88","158","98","10","0","89.79","1","caught","1","v England","Colombo (RPS)","26 Nov 2014"
"295","26","35","23","5","0","113.04","1","caught","2","v England","Colombo (RPS)","29 Nov 2014"
"296","23","22","19","4","0","121.05","1","caught","1","v England","Hambantota","3 Dec 2014"
"297","16","24","21","3","0","76.19","1","caught","2","v England","Colombo (RPS)","7 Dec 2014"
"298","35","43","31","6","0","112.90","1","bowled","1","v England","Pallekele","10 Dec 2014"
"299","68","134","105","8","0","64.76","2","caught","1","v England","Pallekele","13 Dec 2014"
