"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"91","24","36","29","4","0","82.75","2","caught","2","v Australia","Harare","27 Aug 2014"
"92","66","102","80","5","1","82.50","1","stumped","1","v Zimbabwe","Harare","29 Aug 2014"
"93","17","42","28","2","0","60.71","1","caught","2","v Australia","Harare","2 Sep 2014"
"94","14","32","22","2","0","63.63","2","caught","1","v Zimbabwe","Harare","4 Sep 2014"
"95","51","95","75","2","0","68.00","1","caught","2","v Australia","Harare","6 Sep 2014"
"96","38","95","74","1","0","51.35","2","bowled","2","v New Zealand","Mount Maunganui","21 Oct 2014"
"97","119","185","135","15","0","88.14","1","bowled","1","v New Zealand","Mount Maunganui","24 Oct 2014"
"98","12","24","20","2","0","60.00","2","caught","1","v New Zealand","Hamilton","27 Oct 2014"
"99","8","22","13","1","0","61.53","1","caught","2","v Australia","Perth","14 Nov 2014"
"100","10","30","22","1","0","45.45","2","caught","2","v Australia","Perth","16 Nov 2014"
"101","102","168","115","9","0","88.69","1","bowled","2","v Australia","Canberra","19 Nov 2014"
"102","18","23","20","3","0","90.00","2","caught","1","v Australia","Melbourne","21 Nov 2014"
"103","18","45","28","3","0","64.28","1","caught","1","v Australia","Sydney","23 Nov 2014"
"104","66","87","66","10","0","100.00","1","run out","1","v West Indies","Durban","16 Jan 2015"
"105","153*","236","142","14","0","107.74","1","not out","1","v West Indies","Johannesburg","18 Jan 2015"
"106","61*","99","63","9","0","96.82","2","not out","2","v West Indies","East London","21 Jan 2015"
"107","133","190","105","11","6","126.66","2","bowled","1","v West Indies","Centurion","28 Jan 2015"
"108","11","36","26","1","0","42.30","2","bowled","1","v Zimbabwe","Hamilton","15 Feb 2015"
"109","22","50","28","2","0","78.57","1","caught","2","v India","Melbourne","22 Feb 2015"
"110","65","122","88","1","1","73.86","2","lbw","1","v West Indies","Sydney","27 Feb 2015"
"111","159","168","128","16","4","124.21","1","caught","1","v Ireland","Canberra","3 Mar 2015"
"112","38","51","27","9","0","140.74","2","caught","2","v Pakistan","Auckland","7 Mar 2015"
"113","12","15","16","3","0","75.00","1","caught","1","v U.A.E.","Wellington","12 Mar 2015"
"114","16","30","23","1","0","69.56","1","caught","2","v Sri Lanka","Sydney","18 Mar 2015"
"115","10","15","14","2","0","71.42","1","bowled","1","v New Zealand","Auckland","24 Mar 2015"
"116","14","23","18","2","0","77.77","2","caught","2","v Bangladesh","Dhaka","10 Jul 2015"
"117","22","56","37","3","0","59.45","1","bowled","1","v Bangladesh","Dhaka","12 Jul 2015"
"118","15","62","35","2","0","42.85","2","caught","1","v Bangladesh","Chittagong","15 Jul 2015"
"119","124","193","126","13","3","98.41","2","bowled","1","v New Zealand","Centurion","19 Aug 2015"
"120","8","6","8","2","0","100.00","1","caught","1","v New Zealand","Potchefstroom","23 Aug 2015"
"121","44","82","55","7","0","80.00","2","caught","1","v New Zealand","Durban","26 Aug 2015"
"122","37","96","59","3","0","62.71","2","bowled","1","v India","Kanpur","11 Oct 2015"
"123","17","25","17","3","0","100.00","1","stumped","2","v India","Indore","14 Oct 2015"
"124","5","21","15","0","0","33.33","3","stumped","1","v India","Rajkot","18 Oct 2015"
"125","7","24","10","0","0","70.00","2","caught","2","v India","Chennai","22 Oct 2015"
"126","23","18","13","5","0","176.92","2","caught","1","v India","Mumbai","25 Oct 2015"
