"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"35","9*","20","18","1","0","50.00","7","not out","2","v Zimbabwe","St John's","29 Apr 2006"
"36","9","-","8","1","0","112.50","7","bowled","1","v Zimbabwe","St John's","30 Apr 2006"
"37","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Gros Islet","10 May 2006"
"38","17","-","15","2","0","113.33","5","bowled","1","v Zimbabwe","Port of Spain","14 May 2006"
"39","0*","4","1","0","0","0.00","8","not out","1","v India","Kingston","18 May 2006"
"40","0","4","3","0","0","0.00","7","caught","1","v India","Kingston","20 May 2006"
"41","1","-","2","0","0","50.00","7","run out","2","v India","Basseterre","23 May 2006"
"42","61*","-","62","3","1","98.38","5","not out","2","v India","Port of Spain","26 May 2006"
"43","62*","-","44","4","0","140.90","5","not out","1","v India","Port of Spain","28 May 2006"
"44","8","11","10","1","0","80.00","5","caught","2","v Australia","Kuala Lumpur","12 Sep 2006"
"45","DNB","-","-","-","-","-","-","-","2","v India","Kuala Lumpur","14 Sep 2006"
"46","37*","73","53","2","1","69.81","5","not out","2","v Australia","Kuala Lumpur","18 Sep 2006"
"47","10","24","14","0","0","71.42","8","stumped","2","v India","Kuala Lumpur","20 Sep 2006"
"48","8","27","23","0","0","34.78","6","caught","2","v Australia","Kuala Lumpur","24 Sep 2006"
"49","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Ahmedabad","8 Oct 2006"
"50","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Jaipur","11 Oct 2006"
"51","0","8","3","0","0","0.00","6","lbw","1","v Sri Lanka","Mumbai (BS)","14 Oct 2006"
"52","DNB","-","-","-","-","-","-","-","1","v Australia","Mumbai (BS)","18 Oct 2006"
"53","16","62","33","1","0","48.48","3","lbw","2","v India","Ahmedabad","26 Oct 2006"
"54","112*","182","124","14","1","90.32","3","not out","1","v England","Ahmedabad","28 Oct 2006"
"55","15","18","11","3","0","136.36","4","run out","2","v South Africa","Jaipur","2 Nov 2006"
"56","21","86","47","3","0","44.68","4","lbw","1","v Australia","Mumbai (BS)","5 Nov 2006"
"57","17","11","11","3","0","154.54","6","caught","2","v India","Nagpur","21 Jan 2007"
"58","31","38","33","4","1","93.93","5","caught","2","v India","Cuttack","24 Jan 2007"
"59","4","4","6","1","0","66.66","7","caught","2","v India","Chennai","27 Jan 2007"
"60","16","38","17","2","0","94.11","6","caught","1","v Pakistan","Kingston","13 Mar 2007"
"61","37*","54","46","3","2","80.43","6","not out","2","v Zimbabwe","Kingston","19 Mar 2007"
"62","DNB","-","-","-","-","-","-","-","2","v Ireland","Kingston","23 Mar 2007"
"63","9","13","10","1","0","90.00","6","caught","2","v Australia","North Sound","27 Mar 2007"
"64","18","40","30","0","0","60.00","6","caught","1","v New Zealand","North Sound","29 Mar 2007"
"65","21","40","24","3","0","87.50","2","bowled","2","v Sri Lanka","Providence","1 Apr 2007"
"66","6","20","11","0","0","54.54","6","caught","2","v South Africa","St George's","10 Apr 2007"
"67","9*","15","9","0","0","100.00","7","not out","1","v Bangladesh","Bridgetown","19 Apr 2007"
"68","13","16","11","1","0","118.18","7","caught","1","v England","Bridgetown","21 Apr 2007"
"69","29","49","34","4","0","85.29","6","caught","2","v England","Lord's","1 Jul 2007"
"70","DNB","-","-","-","-","-","-","-","1","v England","Birmingham","4 Jul 2007"
"71","42","38","24","6","0","175.00","6","bowled","1","v England","Nottingham","7 Jul 2007"
"72","0","3","1","0","0","0.00","7","bowled","2","v Zimbabwe","Harare","30 Nov 2007"
"73","10","21","10","1","0","100.00","6","caught","1","v Zimbabwe","Harare","2 Dec 2007"
"74","45*","-","24","6","3","187.50","6","not out","2","v Zimbabwe","Harare","4 Dec 2007"
"75","41*","52","41","1","2","100.00","5","not out","2","v Zimbabwe","Bulawayo","7 Dec 2007"
"76","2","7","5","0","0","40.00","6","caught","1","v South Africa","Centurion","20 Jan 2008"
"77","11","33","26","0","0","42.30","6","run out","2","v South Africa","Cape Town","25 Jan 2008"
"78","7","17","9","1","0","77.77","6","run out","1","v South Africa","Port Elizabeth","27 Jan 2008"
"79","18","39","32","1","0","56.25","5","run out","1","v South Africa","Durban","1 Feb 2008"
"80","40","48","34","4","1","117.64","5","caught","1","v South Africa","Johannesburg","3 Feb 2008"
"81","36","-","37","3","2","97.29","6","run out","2","v Sri Lanka","Port of Spain","10 Apr 2008"
"82","2","-","7","0","0","28.57","2","bowled","2","v Sri Lanka","Port of Spain","12 Apr 2008"
"83","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Gros Islet","15 Apr 2008"
"84","33","51","37","4","0","89.18","5","lbw","2","v Australia","Kingstown","24 Jun 2008"
"85","3","21","21","0","0","14.28","5","caught","2","v Australia","St George's","27 Jun 2008"
"86","7","14","10","0","0","70.00","5","lbw","1","v Australia","St George's","29 Jun 2008"
"87","31","47","32","2","1","96.87","5","bowled","2","v Australia","Basseterre","4 Jul 2008"
"88","13","18","20","1","0","65.00","6","caught","2","v Australia","Basseterre","6 Jul 2008"
"89","1","2","3","0","0","33.33","6","caught","2","v England","Providence","20 Mar 2009"
"90","19","22","20","0","1","95.00","6","caught","1","v England","Providence","22 Mar 2009"
"91","DNB","-","-","-","-","-","-","-","2","v England","Bridgetown","27 Mar 2009"
"92","69","143","72","7","2","95.83","6","caught","1","v England","Bridgetown","29 Mar 2009"
"93","33","68","46","2","1","71.73","5","caught","2","v England","Gros Islet","3 Apr 2009"
"94","50","-","58","6","1","86.20","5","bowled","1","v England","Bristol","24 May 2009"
"95","26","-","22","2","2","118.18","5","lbw","2","v England","Birmingham","26 May 2009"
"96","8","28","21","0","0","38.09","5","caught","2","v India","Kingston","26 Jun 2009"
"97","DNB","-","-","-","-","-","-","-","2","v India","Kingston","28 Jun 2009"
"98","14","32","19","1","0","73.68","5","caught","1","v India","Gros Islet","3 Jul 2009"
"99","DNB","-","-","-","-","-","-","-","1","v India","Gros Islet","5 Jul 2009"
"100","24","32","24","1","0","100.00","6","caught","1","v Zimbabwe","Kingstown","10 Mar 2010"
"101","6","6","8","1","0","75.00","6","caught","2","v Zimbabwe","Kingstown","12 Mar 2010"
"102","0","2","2","0","0","0.00","6","stumped","2","v Zimbabwe","Kingstown","14 Mar 2010"
"103","15","22","10","3","0","150.00","3","caught","2","v South Africa","North Sound","22 May 2010"
"104","74","114","70","3","2","105.71","5","caught","2","v South Africa","North Sound","24 May 2010"
"105","13","48","29","0","0","44.82","5","caught","2","v South Africa","Roseau","28 May 2010"
"106","46","-","51","2","1","90.19","4","bowled","1","v South Africa","Roseau","30 May 2010"
"107","26","-","33","1","1","78.78","5","bowled","1","v South Africa","Port of Spain","3 Jun 2010"
"108","39","72","55","2","0","70.90","5","bowled","1","v Sri Lanka","Colombo (SSC)","3 Feb 2011"
"109","32","54","42","0","2","76.19","6","caught","2","v Sri Lanka","Colombo (SSC)","6 Feb 2011"
"110","40","46","37","1","3","108.10","6","run out","1","v South Africa","Delhi","24 Feb 2011"
"111","14","28","20","0","0","70.00","6","caught","1","v Pakistan","Gros Islet","23 Apr 2011"
"112","18","35","24","1","0","75.00","6","caught","1","v Pakistan","Gros Islet","25 Apr 2011"
"113","11","25","15","1","0","73.33","6","caught","1","v Pakistan","Bridgetown","28 Apr 2011"
"114","11*","12","15","0","1","73.33","6","not out","2","v Pakistan","Bridgetown","2 May 2011"
"115","DNB","-","-","-","-","-","-","-","2","v Pakistan","Providence","5 May 2011"
"116","22","26","20","0","1","110.00","6","stumped","1","v India","Port of Spain","6 Jun 2011"
"117","8","33","17","0","0","47.05","5","caught","1","v India","Port of Spain","8 Jun 2011"
"118","32","46","43","5","1","74.41","5","bowled","2","v Australia","Kingstown","16 Mar 2012"
"119","30","75","49","1","0","61.22","5","run out","2","v Australia","Kingstown","18 Mar 2012"
"120","13","31","14","0","1","92.85","5","caught","2","v Australia","Kingstown","20 Mar 2012"
"121","0","2","1","0","0","0.00","5","lbw","1","v Australia","Gros Islet","23 Mar 2012"
"122","19","25","22","2","0","86.36","5","caught","2","v Australia","Gros Islet","25 Mar 2012"
"123","8","12","7","1","0","114.28","5","lbw","2","v England","Southampton","16 Jun 2012"
"124","77","121","82","8","2","93.90","5","caught","1","v England","The Oval","19 Jun 2012"
"125","DNB","-","-","-","-","-","-","-","2","v New Zealand","Kingston","5 Jul 2012"
"126","3","13","7","0","0","42.85","6","bowled","1","v New Zealand","Kingston","7 Jul 2012"
"127","2","4","2","0","0","100.00","5","run out","2","v New Zealand","Basseterre","11 Jul 2012"
"128","18","47","35","2","0","51.42","5","caught","1","v New Zealand","Basseterre","14 Jul 2012"
"129","53","148","93","3","1","56.98","5","caught","1","v New Zealand","Basseterre","16 Jul 2012"
"130","0","7","2","0","0","0.00","5","caught","1","v Australia","Perth","1 Feb 2013"
"131","45","83","56","4","2","80.35","5","caught","2","v Australia","Perth","3 Feb 2013"
"132","51","66","50","5","0","102.00","4","bowled","2","v Australia","Canberra","6 Feb 2013"
"133","3","16","8","0","0","37.50","4","lbw","1","v Australia","Sydney","8 Feb 2013"
"134","13","14","12","0","1","108.33","4","bowled","2","v Australia","Melbourne","10 Feb 2013"
"135","9","22","18","0","0","50.00","5","caught","1","v Zimbabwe","St George's","22 Feb 2013"
"136","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","St George's","24 Feb 2013"
"137","25","30","23","1","1","108.69","6","caught","2","v Zimbabwe","St George's","26 Feb 2013"
"138","19","57","36","0","0","52.77","7","lbw","2","v Pakistan","The Oval","7 Jun 2013"
"139","25","55","40","3","0","62.50","6","caught","1","v India","The Oval","11 Jun 2013"
"140","8*","18","7","1","0","114.28","7","not out","2","v South Africa","Cardiff","14 Jun 2013"
"141","8*","13","11","2","0","72.72","6","not out","2","v Sri Lanka","Kingston","28 Jun 2013"
"142","14","43","29","0","1","48.27","6","lbw","2","v India","Port of Spain","5 Jul 2013"
"143","0","1","1","0","0","0.00","6","lbw","2","v Pakistan","Providence","14 Jul 2013"
"144","43*","74","52","5","0","82.69","6","not out","1","v Pakistan","Providence","16 Jul 2013"
"145","13","41","24","1","0","54.16","6","bowled","2","v Pakistan","Gros Islet","19 Jul 2013"
"146","6","11","5","1","0","120.00","8","run out","1","v Pakistan","Gros Islet","21 Jul 2013"
"147","48","33","27","5","3","177.77","7","caught","1","v Pakistan","Gros Islet","24 Jul 2013"
"148","24","32","28","2","1","85.71","7","stumped","1","v India","Kochi","21 Nov 2013"
"149","18","33","26","2","0","69.23","6","caught","2","v India","Visakhapatnam","24 Nov 2013"
"150","4","13","11","0","0","36.36","6","caught","1","v India","Kanpur","27 Nov 2013"
"151","12","19","14","1","1","85.71","5","lbw","2","v New Zealand","Auckland","26 Dec 2013"
"152","56*","43","54","3","3","103.70","5","not out","2","v New Zealand","Queenstown","1 Jan 2014"
"153","43*","52","55","3","0","78.18","5","not out","2","v New Zealand","Nelson","4 Jan 2014"
"154","106","108","81","12","3","130.86","5","caught","1","v New Zealand","Hamilton","8 Jan 2014"
"155","35","-","29","5","1","120.68","5","caught","2","v Ireland","Kingston","23 Feb 2014"
"156","87*","151","91","8","1","95.60","6","not out","1","v England","North Sound","28 Feb 2014"
"157","20","52","38","1","0","52.63","6","stumped","1","v England","North Sound","2 Mar 2014"
"158","27","34","32","3","0","84.37","7","caught","2","v England","North Sound","5 Mar 2014"
"159","5","7","6","1","0","83.33","6","caught","2","v Bangladesh","St George's","20 Aug 2014"
"160","6","10","5","1","0","120.00","7","caught","1","v Bangladesh","St George's","22 Aug 2014"
"161","3*","11","6","0","0","50.00","7","not out","1","v Bangladesh","Basseterre","25 Aug 2014"
"162","17","31","24","4","0","70.83","2","caught","1","v India","Kochi","8 Oct 2014"
"163","10","22","15","1","0","66.66","6","caught","2","v India","Delhi","11 Oct 2014"
"164","0","2","2","0","0","0.00","6","lbw","2","v India","Dharamsala","17 Oct 2014"
