"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"26","80","106","73","9","3","109.58","4","caught","2","v Sri Lanka","Vadodara","12 Nov 2005"
"27","17","39","28","1","0","60.71","8","run out","1","v South Africa","Hyderabad (Deccan)","16 Nov 2005"
"28","DNB","-","-","-","-","-","-","-","2","v South Africa","Bangalore","19 Nov 2005"
"29","14","41","26","0","0","53.84","8","caught","1","v South Africa","Kolkata","25 Nov 2005"
"30","12","37","26","1","0","46.15","6","caught","2","v South Africa","Mumbai","28 Nov 2005"
"31","68","68","53","11","1","128.30","4","caught","1","v Pakistan","Peshawar","6 Feb 2006"
"32","DNB","-","-","-","-","-","-","-","2","v Pakistan","Rawalpindi","11 Feb 2006"
"33","72*","60","46","13","0","156.52","7","not out","2","v Pakistan","Lahore","13 Feb 2006"
"34","2*","23","5","0","0","40.00","7","not out","2","v Pakistan","Multan","16 Feb 2006"
"35","77*","88","56","6","4","137.50","4","not out","2","v Pakistan","Karachi","19 Feb 2006"
"36","20","55","28","2","0","71.42","8","caught","1","v England","Delhi","28 Mar 2006"
"37","38","99","55","2","0","69.09","7","bowled","2","v England","Faridabad","31 Mar 2006"
"38","13*","11","6","1","1","216.66","7","not out","1","v England","Margao","3 Apr 2006"
"39","10*","20","13","1","0","76.92","7","not out","2","v England","Kochi","6 Apr 2006"
"40","96","174","106","10","3","90.56","2","caught","1","v England","Jamshedpur","12 Apr 2006"
"41","3","11","10","0","0","30.00","7","bowled","1","v Pakistan","Abu Dhabi","18 Apr 2006"
"42","59","80","72","5","0","81.94","3","bowled","1","v Pakistan","Abu Dhabi","19 Apr 2006"
"43","18","19","11","2","1","163.63","6","caught","2","v West Indies","Kingston","18 May 2006"
"44","2","9","7","0","0","28.57","7","bowled","2","v West Indies","Kingston","20 May 2006"
"45","15","-","26","1","0","57.69","5","run out","1","v West Indies","Basseterre","23 May 2006"
"46","46*","-","58","6","0","79.31","6","not out","1","v West Indies","Port of Spain","26 May 2006"
"47","14","-","19","2","0","73.68","3","bowled","2","v West Indies","Port of Spain","28 May 2006"
"48","DNB","-","-","-","-","-","-","-","1","v Sri Lanka","Colombo (SSC)","18 Aug 2006"
"49","2","7","10","0","0","20.00","5","bowled","1","v West Indies","Kuala Lumpur","14 Sep 2006"
"50","DNB","-","-","-","-","-","-","-","2","v Australia","Kuala Lumpur","16 Sep 2006"
"51","18","20","13","4","0","138.46","6","bowled","1","v West Indies","Kuala Lumpur","20 Sep 2006"
"52","23","34","34","0","1","67.64","7","caught","2","v Australia","Kuala Lumpur","22 Sep 2006"
"53","7","37","22","0","0","31.81","6","caught","2","v England","Jaipur","15 Oct 2006"
"54","51","82","65","1","2","78.46","6","run out","1","v West Indies","Ahmedabad","26 Oct 2006"
"55","28","44","23","2","0","121.73","6","lbw","1","v Australia","Mohali","29 Oct 2006"
"56","14","32","27","3","0","51.85","5","caught","2","v South Africa","Durban","22 Nov 2006"
"57","55","61","48","3","4","114.58","6","caught","2","v South Africa","Cape Town","26 Nov 2006"
"58","26","36","21","4","1","123.80","6","caught","2","v South Africa","Port Elizabeth","29 Nov 2006"
"59","44","75","49","2","2","89.79","5","caught","1","v South Africa","Centurion","3 Dec 2006"
"60","62*","56","42","3","4","147.61","4","not out","1","v West Indies","Nagpur","21 Jan 2007"
"61","6","26","19","0","0","31.57","6","caught","1","v West Indies","Cuttack","24 Jan 2007"
"62","40*","31","20","1","3","200.00","5","not out","1","v West Indies","Vadodara","31 Jan 2007"
"63","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Kolkata","8 Feb 2007"
"64","48","95","68","1","0","70.58","6","caught","2","v Sri Lanka","Rajkot","11 Feb 2007"
"65","67*","91","74","4","0","90.54","6","not out","2","v Sri Lanka","Margao","14 Feb 2007"
"66","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Visakhapatnam","17 Feb 2007"
"67","0","5","3","0","0","0.00","7","caught","1","v Bangladesh","Port of Spain","17 Mar 2007"
"68","29","34","25","2","1","116.00","4","caught","1","v Bermuda","Port of Spain","19 Mar 2007"
"69","0","3","1","0","0","0.00","7","lbw","2","v Sri Lanka","Port of Spain","23 Mar 2007"
"70","91*","182","106","7","0","85.84","3","not out","2","v Bangladesh","Dhaka","10 May 2007"
"71","36","73","54","4","0","66.66","3","caught","1","v Bangladesh","Dhaka","12 May 2007"
"72","2","13","4","0","0","50.00","7","run out","1","v Africa XI","Bangalore","6 Jun 2007"
"73","33","56","38","2","2","86.84","4","bowled","1","v Africa XI","Chennai","9 Jun 2007"
"74","139*","144","97","15","5","143.29","7","not out","1","v Africa XI","Chennai","10 Jun 2007"
"75","0","3","4","0","0","0.00","5","bowled","2","v South Africa","Belfast","29 Jun 2007"
"76","14*","27","11","2","0","127.27","6","not out","2","v South Africa","Belfast","1 Jul 2007"
"77","DNB","-","-","-","-","-","-","-","2","v Scotland","Glasgow","16 Aug 2007"
"78","19","76","60","1","0","31.66","6","caught","2","v England","Southampton","21 Aug 2007"
"79","21","31","18","3","0","116.66","5","caught","1","v England","Bristol","24 Aug 2007"
"80","13","30","20","0","0","65.00","6","caught","2","v England","Birmingham","27 Aug 2007"
"81","13","33","18","1","0","72.22","6","bowled","1","v England","Manchester","30 Aug 2007"
"82","24","60","17","3","0","141.17","5","caught","1","v England","Leeds","2 Sep 2007"
"83","35","50","37","3","0","94.59","6","bowled","2","v England","The Oval","5 Sep 2007"
"84","50","98","72","4","1","69.44","7","caught","1","v England","Lord's","8 Sep 2007"
"85","DNB","-","-","-","-","-","-","-","2","v Australia","Bangalore","29 Sep 2007"
"86","58","134","88","2","2","65.90","6","caught","2","v Australia","Kochi","2 Oct 2007"
"87","33","49","37","4","0","89.18","6","caught","2","v Australia","Hyderabad (Deccan)","5 Oct 2007"
"88","50*","59","35","5","1","142.85","4","not out","1","v Australia","Chandigarh","8 Oct 2007"
"89","4","12","7","1","0","57.14","6","caught","1","v Australia","Vadodara","11 Oct 2007"
"90","26","44","29","2","1","89.65","6","caught","2","v Australia","Nagpur","14 Oct 2007"
"91","5","22","11","1","0","45.45","6","caught","2","v Australia","Mumbai","17 Oct 2007"
"92","63","106","77","8","0","81.81","4","caught","2","v Pakistan","Guwahati","5 Nov 2007"
"93","4","24","10","0","0","40.00","6","caught","1","v Pakistan","Mohali","8 Nov 2007"
"94","49","61","52","4","2","94.23","5","bowled","1","v Pakistan","Kanpur","11 Nov 2007"
"95","45*","72","45","3","1","100.00","6","not out","2","v Pakistan","Gwalior","15 Nov 2007"
"96","24","53","32","1","0","75.00","7","caught","2","v Pakistan","Jaipur","18 Nov 2007"
"97","37","102","61","1","0","60.65","6","caught","1","v Australia","Brisbane","3 Feb 2008"
"98","88*","124","95","5","1","92.63","6","not out","1","v Sri Lanka","Brisbane","5 Feb 2008"
"99","17*","72","54","0","0","31.48","7","not out","2","v Australia","Melbourne","10 Feb 2008"
"100","31","33","26","3","0","119.23","5","run out","1","v Sri Lanka","Canberra","12 Feb 2008"
"101","37","97","50","1","0","74.00","6","run out","2","v Australia","Adelaide","17 Feb 2008"
"102","50*","140","68","0","0","73.52","6","not out","2","v Sri Lanka","Adelaide","19 Feb 2008"
"103","36","84","66","4","0","54.54","6","caught","2","v Australia","Sydney","24 Feb 2008"
"104","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Hobart","26 Feb 2008"
"105","15*","21","12","3","0","125.00","6","not out","2","v Australia","Sydney","2 Mar 2008"
"106","36","52","37","2","1","97.29","5","caught","1","v Australia","Brisbane","4 Mar 2008"
"107","24","23","23","5","0","104.34","6","lbw","1","v Pakistan","Dhaka","10 Jun 2008"
"108","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Dhaka","12 Jun 2008"
"109","64","95","59","3","2","108.47","7","caught","2","v Pakistan","Dhaka","14 Jun 2008"
"110","109*","121","96","6","6","113.54","4","not out","1","v Hong Kong","Karachi","25 Jun 2008"
"111","26*","38","30","0","1","86.66","5","not out","2","v Pakistan","Karachi","26 Jun 2008"
"112","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Karachi","28 Jun 2008"
"113","76","150","96","4","0","79.16","5","caught","1","v Pakistan","Karachi","2 Jul 2008"
"114","67","78","62","5","1","108.06","4","bowled","2","v Sri Lanka","Karachi","3 Jul 2008"
"115","49","104","74","4","0","66.21","5","caught","2","v Sri Lanka","Karachi","6 Jul 2008"
"116","6","30","28","0","0","21.42","6","caught","1","v Sri Lanka","Dambulla","18 Aug 2008"
"117","39","88","54","3","0","72.22","5","bowled","2","v Sri Lanka","Dambulla","20 Aug 2008"
"118","76","99","80","8","0","95.00","6","caught","1","v Sri Lanka","Colombo (RPS)","24 Aug 2008"
"119","71","104","80","4","0","88.75","5","caught","1","v Sri Lanka","Colombo (RPS)","27 Aug 2008"
"120","1","17","7","0","0","14.28","6","bowled","2","v Sri Lanka","Colombo (RPS)","29 Aug 2008"
"121","39","46","32","3","1","121.87","6","bowled","1","v England","Rajkot","14 Nov 2008"
"122","15","31","26","1","0","57.69","6","bowled","1","v England","Indore","17 Nov 2008"
"123","29*","70","51","4","0","56.86","6","not out","2","v England","Kanpur","20 Nov 2008"
"124","9","5","5","0","1","180.00","5","bowled","1","v England","Bangalore","23 Nov 2008"
"125","50","87","61","5","0","81.96","4","lbw","2","v England","Cuttack","26 Nov 2008"
"126","61*","85","65","5","0","93.84","5","not out","2","v Sri Lanka","Dambulla","28 Jan 2009"
"127","23","55","35","0","0","65.71","6","caught","1","v Sri Lanka","Colombo (RPS)","31 Jan 2009"
"128","35*","70","45","1","0","77.77","5","not out","1","v Sri Lanka","Colombo (RPS)","3 Feb 2009"
"129","94","140","96","4","2","97.91","3","caught","1","v Sri Lanka","Colombo (RPS)","5 Feb 2009"
"130","53","85","58","1","2","91.37","6","caught","2","v Sri Lanka","Colombo (RPS)","8 Feb 2009"
"131","84*","120","89","6","0","94.38","3","not out","1","v New Zealand","Napier","3 Mar 2009"
"132","23*","-","19","2","0","121.05","5","not out","1","v New Zealand","Wellington","6 Mar 2009"
"133","68","76","58","5","2","117.24","5","caught","1","v New Zealand","Christchurch","8 Mar 2009"
"134","DNB","-","-","-","-","-","-","-","2","v New Zealand","Hamilton","11 Mar 2009"
"135","9","19","21","1","0","42.85","6","bowled","1","v New Zealand","Auckland","14 Mar 2009"
"136","41","81","46","2","1","89.13","5","run out","1","v West Indies","Kingston","26 Jun 2009"
"137","95","201","130","6","2","73.07","5","bowled","1","v West Indies","Kingston","28 Jun 2009"
"138","46*","50","34","2","1","135.29","3","not out","2","v West Indies","Gros Islet","3 Jul 2009"
"139","TDNB","-","-","-","-","-","-","-","-","v West Indies","Gros Islet","5 Jul 2009"
"140","35*","86","65","4","0","53.84","5","not out","2","v New Zealand","Colombo (RPS)","11 Sep 2009"
"141","8","24","18","0","0","44.44","6","bowled","2","v Sri Lanka","Colombo (RPS)","12 Sep 2009"
"142","56","82","62","3","0","90.32","3","caught","1","v Sri Lanka","Colombo (RPS)","14 Sep 2009"
"143","3","8","9","0","0","33.33","5","lbw","2","v Pakistan","Centurion","26 Sep 2009"
"144","TDNB","-","-","-","-","-","-","-","-","v Australia","Centurion","28 Sep 2009"
"145","DNB","-","-","-","-","-","-","-","2","v West Indies","Johannesburg","30 Sep 2009"
"146","34","75","46","4","0","73.91","5","caught","2","v Australia","Vadodara","25 Oct 2009"
"147","124","141","107","9","3","115.88","5","caught","1","v Australia","Nagpur","28 Oct 2009"
"148","71*","153","95","6","0","74.73","5","not out","2","v Australia","Delhi","31 Oct 2009"
"149","26","58","46","2","0","56.52","5","caught","2","v Australia","Mohali","2 Nov 2009"
"150","6","17","15","0","0","40.00","5","caught","2","v Australia","Hyderabad (Deccan)","5 Nov 2009"
"151","24","97","77","1","0","31.16","5","lbw","1","v Australia","Guwahati","8 Nov 2009"
"152","72","78","53","7","3","135.84","3","caught","1","v Sri Lanka","Rajkot","15 Dec 2009"
"153","107","135","111","8","2","96.39","5","caught","1","v Sri Lanka","Nagpur","18 Dec 2009"
"154","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Delhi","27 Dec 2009"
"155","37","85","70","3","0","52.85","5","caught","1","v Sri Lanka","Dhaka","5 Jan 2010"
"156","101*","167","107","9","0","94.39","5","not out","2","v Bangladesh","Dhaka","7 Jan 2010"
"157","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Dhaka","10 Jan 2010"
"158","32","53","35","3","0","91.42","5","caught","2","v Bangladesh","Dhaka","11 Jan 2010"
"159","14","23","19","3","0","73.68","5","caught","1","v Sri Lanka","Dhaka","13 Jan 2010"
"160","26","-","29","2","0","89.65","4","caught","1","v South Africa","Jaipur","21 Feb 2010"
"161","68*","37","35","7","4","194.28","5","not out","1","v South Africa","Gwalior","24 Feb 2010"
"162","9","-","7","0","1","128.57","5","caught","2","v South Africa","Ahmedabad","27 Feb 2010"
"163","38*","63","45","3","1","84.44","5","not out","2","v Bangladesh","Dambulla","16 Jun 2010"
"164","56","91","71","2","1","78.87","4","bowled","2","v Pakistan","Dambulla","19 Jun 2010"
"165","41","59","53","6","0","77.35","6","run out","1","v Sri Lanka","Dambulla","22 Jun 2010"
"166","38","51","50","2","1","76.00","4","caught","1","v Sri Lanka","Dambulla","24 Jun 2010"
"167","2","14","9","0","0","22.22","6","run out","2","v New Zealand","Dambulla","10 Aug 2010"
"168","23*","56","38","2","0","60.52","6","not out","2","v Sri Lanka","Dambulla","16 Aug 2010"
"169","10","-","16","2","0","62.50","6","caught","1","v Sri Lanka","Dambulla","22 Aug 2010"
"170","38","96","75","3","0","50.66","6","caught","1","v New Zealand","Dambulla","25 Aug 2010"
"171","67","140","100","5","1","67.00","5","bowled","2","v Sri Lanka","Dambulla","28 Aug 2010"
"172","0","3","1","0","0","0.00","6","bowled","2","v Australia","Visakhapatnam","20 Oct 2010"
"173","25","48","35","1","0","71.42","6","run out","2","v South Africa","Durban","12 Jan 2011"
"174","38","101","61","1","0","62.29","5","bowled","1","v South Africa","Johannesburg","15 Jan 2011"
"175","5","15","12","1","0","41.66","5","caught","2","v South Africa","Cape Town","18 Jan 2011"
"176","2","9","8","0","0","25.00","6","caught","2","v South Africa","Port Elizabeth","21 Jan 2011"
"177","5","11","10","1","0","50.00","4","caught","2","v South Africa","Centurion","23 Jan 2011"
"178","DNB","-","-","-","-","-","-","-","1","v Bangladesh","Dhaka","19 Feb 2011"
"179","31","38","25","3","1","124.00","5","caught","1","v England","Bangalore","27 Feb 2011"
"180","34","68","50","2","0","68.00","6","lbw","2","v Ireland","Bangalore","6 Mar 2011"
"181","19*","56","40","2","0","47.50","7","not out","2","v Netherlands","Delhi","9 Mar 2011"
"182","12*","37","21","0","0","57.14","6","not out","1","v South Africa","Nagpur","12 Mar 2011"
"183","22","41","30","1","0","73.33","5","stumped","1","v West Indies","Chennai","20 Mar 2011"
"184","7","19","8","1","0","87.50","6","caught","2","v Australia","Ahmedabad","24 Mar 2011"
"185","25","64","42","2","0","59.52","6","lbw","1","v Pakistan","Mohali","30 Mar 2011"
"186","91*","128","79","8","2","115.18","5","not out","2","v Sri Lanka","Mumbai","2 Apr 2011"
"187","33","41","36","2","0","91.66","7","caught","1","v England","Chester-le-Street","3 Sep 2011"
"188","6","9","5","1","0","120.00","6","caught","1","v England","Southampton","6 Sep 2011"
"189","69","142","103","5","0","66.99","6","caught","1","v England","The Oval","9 Sep 2011"
"190","78*","110","71","6","3","109.85","6","not out","1","v England","Lord's","11 Sep 2011"
"191","50*","35","26","5","2","192.30","6","not out","1","v England","Cardiff","16 Sep 2011"
"192","87*","104","70","10","1","124.28","6","not out","1","v England","Hyderabad (Deccan)","14 Oct 2011"
"193","DNB","-","-","-","-","-","-","-","2","v England","Delhi","17 Oct 2011"
"194","35*","53","31","3","0","112.90","6","not out","2","v England","Mohali","20 Oct 2011"
"195","15*","-","18","1","1","83.33","6","not out","2","v England","Mumbai","23 Oct 2011"
"196","75*","103","69","3","4","108.69","6","not out","1","v England","Kolkata","25 Oct 2011"
"197","29","61","38","1","0","76.31","6","caught","2","v Australia","Melbourne","5 Feb 2012"
"198","4","6","5","1","0","80.00","6","caught","2","v Sri Lanka","Perth","8 Feb 2012"
"199","44*","76","58","0","1","75.86","6","not out","2","v Australia","Adelaide","12 Feb 2012"
"200","58*","113","69","3","1","84.05","6","not out","2","v Sri Lanka","Adelaide","14 Feb 2012"
"201","56","115","84","2","1","66.66","6","caught","2","v Australia","Brisbane","19 Feb 2012"
"202","14","68","49","0","0","28.57","6","lbw","2","v Australia","Sydney","26 Feb 2012"
"203","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Hobart","28 Feb 2012"
"204","46*","38","26","6","1","176.92","4","not out","1","v Sri Lanka","Dhaka","13 Mar 2012"
"205","21*","20","11","2","0","190.90","5","not out","1","v Bangladesh","Dhaka","16 Mar 2012"
"206","4*","4","1","1","0","400.00","6","not out","2","v Pakistan","Dhaka","18 Mar 2012"
"207","35","49","29","3","1","120.68","6","caught","1","v Sri Lanka","Hambantota","21 Jul 2012"
"208","11","26","16","2","0","68.75","6","caught","1","v Sri Lanka","Hambantota","24 Jul 2012"
"209","31","60","49","1","0","63.26","4","bowled","2","v Sri Lanka","Colombo (RPS)","28 Jul 2012"
"210","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Colombo (RPS)","31 Jul 2012"
"211","58","57","38","8","1","152.63","7","caught","1","v Sri Lanka","Pallekele","4 Aug 2012"
"212","113*","177","125","7","3","90.40","7","not out","1","v Pakistan","Chennai","30 Dec 2012"
"213","54*","121","89","4","1","60.67","6","not out","2","v Pakistan","Kolkata","3 Jan 2013"
"214","36","77","55","1","3","65.45","6","caught","1","v Pakistan","Delhi","6 Jan 2013"
"215","32","54","25","0","4","128.00","6","caught","2","v England","Rajkot","11 Jan 2013"
"216","72","117","66","7","2","109.09","6","caught","1","v England","Kochi","15 Jan 2013"
"217","10*","12","12","2","0","83.33","5","not out","2","v England","Ranchi","19 Jan 2013"
"218","19","49","21","2","0","90.47","6","caught","2","v England","Mohali","23 Jan 2013"
"219","15","38","23","2","0","65.21","6","lbw","1","v England","Dharamsala","27 Jan 2013"
"220","27","42","26","3","0","103.84","5","caught","1","v South Africa","Cardiff","6 Jun 2013"
"221","DNB","-","-","-","-","-","-","-","2","v West Indies","The Oval","11 Jun 2013"
"222","DNB","-","-","-","-","-","-","-","2","v Pakistan","Birmingham","15 Jun 2013"
"223","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Cardiff","20 Jun 2013"
"224","0","3","4","0","0","0.00","6","caught","1","v England","Birmingham","23 Jun 2013"
"225","27","66","35","1","0","77.14","6","bowled","1","v West Indies","Kingston","30 Jun 2013"
"226","45*","98","52","5","2","86.53","6","not out","2","v Sri Lanka","Port of Spain","11 Jul 2013"
"227","19","52","22","2","0","86.36","6","bowled","2","v Australia","Pune","13 Oct 2013"
"228","DNB","-","-","-","-","-","-","-","2","v Australia","Jaipur","16 Oct 2013"
"229","139*","169","121","12","5","114.87","6","not out","1","v Australia","Mohali","19 Oct 2013"
"230","DNB","-","-","-","-","-","-","-","2","v Australia","Ranchi","23 Oct 2013"
"231","25*","35","23","2","0","108.69","6","not out","2","v Australia","Nagpur","30 Oct 2013"
"232","62","73","38","7","2","163.15","6","run out","1","v Australia","Bangalore","2 Nov 2013"
"233","13*","14","7","3","0","185.71","6","not out","2","v West Indies","Kochi","21 Nov 2013"
"234","51*","61","40","3","4","127.50","6","not out","1","v West Indies","Visakhapatnam","24 Nov 2013"
"235","23*","48","23","3","0","100.00","6","not out","2","v West Indies","Kanpur","27 Nov 2013"
"236","65","125","71","8","1","91.54","6","bowled","2","v South Africa","Johannesburg","5 Dec 2013"
"237","19","43","31","0","0","61.29","6","caught","2","v South Africa","Durban","8 Dec 2013"
"238","TDNB","-","-","-","-","-","-","-","-","v South Africa","Centurion","11 Dec 2013"
"239","40","72","46","2","2","86.95","6","caught","2","v New Zealand","Napier","19 Jan 2014"
"240","56","81","44","7","1","127.27","5","caught","2","v New Zealand","Hamilton","22 Jan 2014"
"241","50","79","60","2","3","83.33","6","caught","2","v New Zealand","Auckland","25 Jan 2014"
"242","79*","111","73","6","3","108.21","5","not out","1","v New Zealand","Hamilton","28 Jan 2014"
"243","47","79","72","3","0","65.27","6","caught","2","v New Zealand","Wellington","31 Jan 2014"
"244","52","94","51","6","0","101.96","6","bowled","1","v England","Cardiff","27 Aug 2014"
"245","DNB","-","-","-","-","-","-","-","2","v England","Nottingham","30 Aug 2014"
"246","DNB","-","-","-","-","-","-","-","2","v England","Birmingham","2 Sep 2014"
"247","29","63","42","1","1","69.04","6","caught","2","v England","Leeds","5 Sep 2014"
"248","8","37","21","0","0","38.09","6","bowled","2","v West Indies","Kochi","8 Oct 2014"
"249","51*","66","40","5","1","127.50","6","not out","1","v West Indies","Delhi","11 Oct 2014"
"250","6","10","5","0","0","120.00","5","run out","1","v West Indies","Dharamsala","17 Oct 2014"
"251","19","42","31","2","0","61.29","6","bowled","1","v Australia","Melbourne","18 Jan 2015"
"252","34","70","61","1","0","55.73","6","caught","1","v England","Brisbane","20 Jan 2015"
"253","DNB","-","-","-","-","-","-","-","1","v Australia","Sydney","26 Jan 2015"
"254","17","38","32","3","0","53.12","6","lbw","1","v England","Perth","30 Jan 2015"
"255","18","22","13","1","1","138.46","5","caught","1","v Pakistan","Adelaide","15 Feb 2015"
"256","18","22","11","3","0","163.63","6","caught","1","v South Africa","Melbourne","22 Feb 2015"
"257","DNB","-","-","-","-","-","-","-","2","v U.A.E.","Perth","28 Feb 2015"
"258","45*","96","56","3","1","80.35","6","not out","2","v West Indies","Perth","6 Mar 2015"
"259","DNB","-","-","-","-","-","-","-","2","v Ireland","Hamilton","10 Mar 2015"
"260","85*","113","76","8","2","111.84","6","not out","2","v Zimbabwe","Auckland","14 Mar 2015"
"261","6","28","11","0","0","54.54","6","caught","1","v Bangladesh","Melbourne","19 Mar 2015"
"262","65","94","65","3","2","100.00","6","run out","2","v Australia","Sydney","26 Mar 2015"
"263","5","13","7","0","0","71.42","6","caught","2","v Bangladesh","Dhaka","18 Jun 2015"
"264","47","112","75","3","0","62.66","4","caught","1","v Bangladesh","Dhaka","21 Jun 2015"
"265","69","112","77","6","1","89.61","4","caught","1","v Bangladesh","Dhaka","24 Jun 2015"
"266","31","54","30","1","0","103.33","5","caught","2","v South Africa","Kanpur","11 Oct 2015"
"267","92*","144","86","7","4","106.97","5","not out","1","v South Africa","Indore","14 Oct 2015"
"268","47","85","61","5","0","77.04","4","caught","2","v South Africa","Rajkot","18 Oct 2015"
"269","15","28","16","1","0","93.75","6","caught","1","v South Africa","Chennai","22 Oct 2015"
"270","27","50","29","3","0","93.10","6","bowled","2","v South Africa","Mumbai","25 Oct 2015"
