"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"39","70*","89","62","7","1","112.90","5","not out","2","v India","Karachi","2 Jul 2008"
"40","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Karachi","4 Jul 2008"
"41","7","9","7","0","0","100.00","4","bowled","2","v West Indies","Abu Dhabi","12 Nov 2008"
"42","52","110","88","1","0","59.09","4","caught","1","v West Indies","Abu Dhabi","14 Nov 2008"
"43","79*","117","91","3","1","86.81","4","not out","1","v West Indies","Abu Dhabi","16 Nov 2008"
"44","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Karachi","20 Jan 2009"
"45","1","4","2","0","0","50.00","4","caught","2","v Sri Lanka","Karachi","21 Jan 2009"
"46","0","7","7","0","0","0.00","6","caught","2","v Sri Lanka","Lahore","24 Jan 2009"
"47","30*","-","68","4","0","44.11","5","not out","2","v Australia","Dubai (DSC)","22 Apr 2009"
"48","12","-","22","1","0","54.54","5","caught","1","v Australia","Dubai (DSC)","24 Apr 2009"
"49","9","-","13","0","1","69.23","4","caught","2","v Australia","Abu Dhabi","27 Apr 2009"
"50","34","-","75","1","0","45.33","4","lbw","1","v Australia","Abu Dhabi","1 May 2009"
"51","76*","-","81","10","0","93.82","5","not out","2","v Australia","Abu Dhabi","3 May 2009"
"52","9","37","23","0","0","39.13","6","caught","2","v Sri Lanka","Dambulla","30 Jul 2009"
"53","9","11","10","0","0","90.00","5","lbw","1","v Sri Lanka","Colombo (RPS)","7 Aug 2009"
"54","73*","126","82","5","0","89.02","5","not out","1","v Sri Lanka","Colombo (RPS)","9 Aug 2009"
"55","6","37","22","0","0","27.27","5","caught","2","v West Indies","Johannesburg","23 Sep 2009"
"56","41","75","53","4","0","77.35","6","hit wicket","1","v Australia","Centurion","30 Sep 2009"
"57","14","31","25","0","0","56.00","4","caught","1","v South Africa","Abu Dhabi","29 Oct 2010"
"58","17","36","28","2","0","60.71","4","lbw","2","v South Africa","Abu Dhabi","31 Oct 2010"
"59","50","128","88","3","1","56.81","5","bowled","1","v New Zealand","Wellington","22 Jan 2011"
"60","DNB","-","-","-","-","-","-","-","1","v New Zealand","Queenstown","26 Jan 2011"
"61","35","91","64","1","0","54.68","5","caught","1","v New Zealand","Christchurch","29 Jan 2011"
"62","93*","147","91","7","1","102.19","5","not out","2","v New Zealand","Napier","1 Feb 2011"
"63","25","61","44","1","0","56.81","5","caught","1","v New Zealand","Hamilton","3 Feb 2011"
"64","65","92","69","1","2","94.20","5","caught","1","v Kenya","Hambantota","23 Feb 2011"
"65","83*","118","91","6","0","91.20","5","not out","1","v Sri Lanka","Colombo (RPS)","26 Feb 2011"
"66","37","104","68","1","0","54.41","5","caught","1","v Canada","Colombo (RPS)","3 Mar 2011"
"67","7","36","31","0","0","22.58","5","caught","2","v New Zealand","Pallekele","8 Mar 2011"
"68","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Pallekele","14 Mar 2011"
"69","0","2","1","0","0","0.00","5","caught","2","v Australia","Colombo (RPS)","19 Mar 2011"
"70","DNB","-","-","-","-","-","-","-","2","v West Indies","Dhaka","23 Mar 2011"
"71","56","134","76","5","1","73.68","5","caught","2","v India","Mohali","30 Mar 2011"
"72","73*","102","90","5","1","81.11","4","not out","2","v West Indies","Gros Islet","23 Apr 2011"
"73","43*","64","43","4","0","100.00","4","not out","2","v West Indies","Gros Islet","25 Apr 2011"
"74","62*","182","109","4","1","56.88","4","not out","2","v West Indies","Bridgetown","28 Apr 2011"
"75","5","16","7","0","0","71.42","5","bowled","1","v West Indies","Bridgetown","2 May 2011"
"76","1","5","5","0","0","20.00","5","lbw","1","v West Indies","Providence","5 May 2011"
"77","4*","3","4","1","0","100.00","5","not out","2","v Ireland","Belfast","28 May 2011"
"78","32","53","53","1","1","60.37","5","caught","2","v Ireland","Belfast","30 May 2011"
"79","54","96","64","3","1","84.37","4","lbw","1","v Zimbabwe","Bulawayo","8 Sep 2011"
"80","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Harare","11 Sep 2011"
"81","29*","51","28","2","0","103.57","6","not out","1","v Zimbabwe","Harare","14 Sep 2011"
"82","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Dubai (DSC)","11 Nov 2011"
"83","21","90","53","0","0","39.62","4","lbw","2","v Sri Lanka","Dubai (DSC)","14 Nov 2011"
"84","7","17","14","0","0","50.00","6","run out","1","v Sri Lanka","Dubai (DSC)","18 Nov 2011"
"85","16","59","34","2","0","47.05","4","run out","1","v Sri Lanka","Sharjah","20 Nov 2011"
"86","66","124","99","5","0","66.66","4","caught","2","v Sri Lanka","Abu Dhabi","23 Nov 2011"
"87","16*","58","46","1","1","34.78","5","not out","2","v Bangladesh","Dhaka","1 Dec 2011"
"88","37","95","55","1","0","67.27","4","caught","1","v Bangladesh","Dhaka","3 Dec 2011"
"89","47","91","89","4","1","52.80","4","caught","1","v Bangladesh","Chittagong","6 Dec 2011"
"90","40*","62","55","3","2","72.72","5","not out","2","v Afghanistan","Sharjah","10 Feb 2012"
"91","14","38","29","1","0","48.27","5","lbw","2","v England","Abu Dhabi","13 Feb 2012"
"92","47","110","59","2","0","79.66","5","caught","2","v England","Abu Dhabi","15 Feb 2012"
"93","1","6","6","0","0","16.66","5","caught","1","v England","Dubai (DSC)","18 Feb 2012"
"94","46","79","52","1","1","88.46","6","caught","1","v England","Dubai (DSC)","21 Feb 2012"
"95","8","25","13","0","0","61.53","6","bowled","1","v Bangladesh","Dhaka","11 Mar 2012"
"96","72*","131","93","9","1","77.41","4","not out","2","v Sri Lanka","Dhaka","15 Mar 2012"
"97","4*","6","5","0","0","80.00","7","not out","1","v India","Dhaka","18 Mar 2012"
"98","13","48","23","1","0","56.52","4","run out","1","v Bangladesh","Dhaka","22 Mar 2012"
"99","30","118","79","4","0","37.97","4","run out","2","v Sri Lanka","Pallekele","7 Jun 2012"
"100","27","51","35","1","0","77.14","4","lbw","2","v Sri Lanka","Pallekele","9 Jun 2012"
"101","0*","3","0","0","0","-","4","not out","1","v Sri Lanka","Colombo (RPS)","13 Jun 2012"
"102","57","111","77","4","0","74.02","4","caught","2","v Sri Lanka","Colombo (RPS)","16 Jun 2012"
"103","32","79","48","1","0","66.66","5","caught","1","v Sri Lanka","Colombo (RPS)","18 Jun 2012"
"104","26","65","48","1","0","54.16","5","bowled","1","v Australia","Sharjah","28 Aug 2012"
"105","35*","50","34","5","0","102.94","5","not out","2","v Australia","Abu Dhabi","31 Aug 2012"
"106","25","62","39","0","0","64.10","5","caught","1","v Australia","Sharjah","3 Sep 2012"
"107","16","46","24","1","0","66.66","5","bowled","2","v India","Chennai","30 Dec 2012"
"108","2","8","5","0","0","40.00","5","lbw","1","v India","Kolkata","3 Jan 2013"
"109","39","106","82","4","0","47.56","4","caught","2","v India","Delhi","6 Jan 2013"
"110","38","55","44","4","1","86.36","5","caught","2","v South Africa","Bloemfontein","10 Mar 2013"
"111","57*","112","75","3","3","76.00","5","not out","2","v South Africa","Centurion","15 Mar 2013"
"112","28","65","25","4","0","112.00","5","caught","2","v South Africa","Johannesburg","17 Mar 2013"
"113","80","129","93","7","2","86.02","5","caught","2","v South Africa","Durban","21 Mar 2013"
"114","24","70","46","2","0","52.17","5","caught","1","v South Africa","Benoni","24 Mar 2013"
"115","83*","-","80","2","3","103.75","5","not out","1","v Scotland","Edinburgh","17 May 2013"
"116","0","-","0","0","0","-","5","run out","1","v Ireland","Dublin","23 May 2013"
"117","24","-","46","4","0","52.17","5","caught","2","v Ireland","Dublin","26 May 2013"
"118","96*","187","127","5","3","75.59","5","not out","1","v West Indies","The Oval","7 Jun 2013"
"119","55","94","75","3","1","73.33","5","caught","2","v South Africa","Birmingham","10 Jun 2013"
"120","22","34","33","1","0","66.66","5","bowled","1","v India","Birmingham","15 Jun 2013"
"121","52","170","121","1","0","42.97","4","caught","1","v West Indies","Providence","14 Jul 2013"
"122","17","42","41","2","0","41.46","4","bowled","2","v West Indies","Providence","16 Jul 2013"
"123","75","128","112","3","2","66.96","4","bowled","1","v West Indies","Gros Islet","19 Jul 2013"
"124","53*","70","43","3","1","123.25","4","not out","2","v West Indies","Gros Islet","21 Jul 2013"
"125","63","161","93","5","1","67.74","4","caught","2","v West Indies","Gros Islet","24 Jul 2013"
"126","83*","131","85","3","2","97.64","4","not out","1","v Zimbabwe","Harare","27 Aug 2013"
"127","3","30","23","0","0","13.04","4","caught","1","v Zimbabwe","Harare","29 Aug 2013"
"128","67","114","85","6","0","78.82","4","caught","1","v Zimbabwe","Harare","31 Aug 2013"
"129","31","73","49","3","0","63.26","4","caught","2","v South Africa","Sharjah","30 Oct 2013"
"130","25","64","44","1","1","56.81","4","caught","1","v South Africa","Dubai (DSC)","1 Nov 2013"
"131","19","50","36","3","0","52.77","4","lbw","2","v South Africa","Abu Dhabi","6 Nov 2013"
"132","65","110","76","4","1","85.52","5","caught","2","v South Africa","Abu Dhabi","8 Nov 2013"
"133","18","36","25","1","1","72.00","5","caught","2","v South Africa","Sharjah","11 Nov 2013"
"134","13","24","19","1","0","68.42","5","caught","1","v South Africa","Cape Town","24 Nov 2013"
"135","12","22","15","1","0","80.00","5","caught","1","v South Africa","Port Elizabeth","27 Nov 2013"
"136","79*","158","107","4","2","73.83","5","not out","1","v South Africa","Centurion","30 Nov 2013"
"137","DNB","-","-","-","-","-","-","-","1","v Sri Lanka","Sharjah","18 Dec 2013"
"138","59*","94","62","2","1","95.16","5","not out","1","v Sri Lanka","Dubai (DSC)","20 Dec 2013"
"139","40","39","26","3","2","153.84","5","caught","1","v Sri Lanka","Sharjah","22 Dec 2013"
"140","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Abu Dhabi","25 Dec 2013"
"141","51","85","74","2","1","68.91","5","caught","1","v Sri Lanka","Abu Dhabi","27 Dec 2013"
"142","73","128","84","4","2","86.90","5","caught","2","v Sri Lanka","Fatullah","25 Feb 2014"
"143","0","2","0","0","0","-","5","run out","1","v Afghanistan","Fatullah","27 Feb 2014"
"144","1","8","4","0","0","25.00","4","run out","2","v India","Dhaka","2 Mar 2014"
"145","4","4","4","1","0","100.00","3","bowled","2","v Bangladesh","Dhaka","4 Mar 2014"
"146","65","138","98","3","2","66.32","4","caught","1","v Sri Lanka","Dhaka","8 Mar 2014"
"147","13","30","22","1","0","59.09","5","caught","2","v Sri Lanka","Hambantota","23 Aug 2014"
"148","36","65","51","3","0","70.58","5","caught","2","v Sri Lanka","Hambantota","26 Aug 2014"
"149","18","48","30","2","0","60.00","4","run out","1","v Sri Lanka","Dambulla","30 Aug 2014"
"150","0","1","1","0","0","0.00","4","caught","2","v Australia","Sharjah","7 Oct 2014"
"151","15","28","29","1","0","51.72","4","run out","1","v Australia","Dubai (DSC)","10 Oct 2014"
"152","13","24","23","1","0","56.52","6","caught","2","v New Zealand","Dubai (DSC)","8 Dec 2014"
"153","47","72","65","2","2","72.30","6","caught","1","v New Zealand","Sharjah","12 Dec 2014"
"154","58","148","87","4","2","66.66","4","caught","1","v New Zealand","Wellington","31 Jan 2015"
"155","45","90","51","2","1","88.23","4","caught","2","v New Zealand","Napier","3 Feb 2015"
"156","76","118","84","9","1","90.47","4","caught","2","v India","Adelaide","15 Feb 2015"
"157","7","34","21","1","0","33.33","5","caught","2","v West Indies","Christchurch","21 Feb 2015"
"158","73","191","121","3","0","60.33","4","caught","1","v Zimbabwe","Brisbane","1 Mar 2015"
"159","65","68","49","4","2","132.65","5","caught","1","v U.A.E.","Napier","4 Mar 2015"
"160","56","119","86","4","0","65.11","4","caught","1","v South Africa","Auckland","7 Mar 2015"
"161","39","59","46","3","2","84.78","4","hit wicket","2","v Ireland","Adelaide","15 Mar 2015"
"162","34","75","59","1","2","57.62","4","caught","1","v Australia","Adelaide","20 Mar 2015"
