"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"81","3","-","3","0","0","100.00","6","caught","2","v Sri Lanka","Sharjah","13 Apr 1986"
"82","8","-","8","1","0","100.00","5","bowled","1","v Pakistan","Sharjah","18 Apr 1986"
"83","DNB","-","-","-","-","-","-","-","2","v England","The Oval","24 May 1986"
"84","51","-","45","5","0","113.33","7","caught","1","v England","Manchester","26 May 1986"
"85","26*","40","13","3","2","200.00","5","not out","2","v Australia","Jaipur","7 Sep 1986"
"86","16","20","11","2","1","145.45","8","caught","1","v Australia","Srinagar","9 Sep 1986"
"87","DNB","-","-","-","-","-","-","-","2","v Australia","Hyderabad (Deccan)","24 Sep 1986"
"88","36","58","37","2","0","97.29","5","caught","2","v Australia","Delhi","2 Oct 1986"
"89","6","14","8","0","0","75.00","5","caught","1","v Australia","Ahmedabad","5 Oct 1986"
"90","58","38","31","5","2","187.09","5","lbw","1","v Australia","Rajkot","7 Oct 1986"
"91","34*","-","36","3","0","94.44","5","not out","2","v Sri Lanka","Sharjah","27 Nov 1986"
"92","23*","-","29","2","0","79.31","6","not out","2","v West Indies","Sharjah","30 Nov 1986"
"93","36","-","30","4","0","120.00","7","bowled","1","v Pakistan","Sharjah","5 Dec 1986"
"94","9","-","13","0","1","69.23","6","caught","2","v Sri Lanka","Kanpur","24 Dec 1986"
"95","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Guwahati","11 Jan 1987"
"96","16*","-","16","-","-","100.00","6","not out","2","v Sri Lanka","Delhi","13 Jan 1987"
"97","5","-","8","-","0","62.50","4","bowled","1","v Sri Lanka","Vadodara","15 Jan 1987"
"98","4*","-","3","1","0","133.33","6","not out","1","v Sri Lanka","Mumbai","17 Jan 1987"
"99","6","-","9","0","0","66.66","6","caught","1","v Pakistan","Kolkata","18 Feb 1987"
"100","59","-","52","6","1","113.46","7","lbw","1","v Pakistan","Hyderabad (Deccan)","20 Mar 1987"
"101","6","-","5","1","0","120.00","7","lbw","1","v Pakistan","Pune","22 Mar 1987"
"102","6","-","5","1","0","120.00","5","bowled","2","v Pakistan","Nagpur","24 Mar 1987"
"103","DNB","-","-","-","-","-","-","-","1","v Pakistan","Jamshedpur","26 Mar 1987"
"104","64","-","54","5","1","118.51","6","caught","2","v England","Sharjah","2 Apr 1987"
"105","2","5","4","0","0","50.00","4","bowled","2","v Australia","Sharjah","5 Apr 1987"
"106","19","-","27","1","0","70.37","7","caught","1","v Pakistan","Sharjah","10 Apr 1987"
"107","6","-","10","0","0","60.00","6","caught","2","v Australia","Chennai","9 Oct 1987"
"108","72*","88","58","4","1","124.13","7","not out","1","v New Zealand","Bangalore","14 Oct 1987"
"109","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Mumbai","17 Oct 1987"
"110","3","9","5","0","0","60.00","5","caught","1","v Australia","Delhi","22 Oct 1987"
"111","41*","-","25","2","3","164.00","5","not out","2","v Zimbabwe","Ahmedabad","26 Oct 1987"
"112","DNB","-","-","-","-","-","-","-","2","v New Zealand","Nagpur","31 Oct 1987"
"113","30","-","22","3","0","136.36","6","caught","2","v England","Mumbai","5 Nov 1987"
"114","87","-","64","9","2","135.93","7","caught","2","v West Indies","Nagpur","8 Dec 1987"
"115","22*","-","29","1","0","75.86","6","not out","2","v West Indies","Guwahati","23 Dec 1987"
"116","1","-","2","0","0","50.00","6","caught","1","v West Indies","Kolkata","2 Jan 1988"
"117","22","-","12","3","0","183.33","5","caught","1","v West Indies","Rajkot","5 Jan 1988"
"118","21","-","26","0","1","80.76","5","run out","2","v West Indies","Ahmedabad","7 Jan 1988"
"119","45","-","44","4","0","102.27","6","caught","1","v West Indies","Faridabad","19 Jan 1988"
"120","52","-","42","8","1","123.80","6","bowled","2","v West Indies","Gwalior","22 Jan 1988"
"121","1","-","4","0","0","25.00","4","lbw","1","v West Indies","Thiruvananthapuram","25 Jan 1988"
"122","48","-","43","3","2","111.62","6","caught","1","v Sri Lanka","Sharjah","25 Mar 1988"
"123","5","-","8","0","0","62.50","5","caught","1","v New Zealand","Sharjah","27 Mar 1988"
"124","49*","-","26","3","2","188.46","7","not out","1","v New Zealand","Sharjah","1 Apr 1988"
"125","3","-","7","0","0","42.85","5","caught","1","v West Indies","Sharjah","16 Oct 1988"
"126","3","-","5","0","0","60.00","7","caught","2","v Pakistan","Sharjah","19 Oct 1988"
"127","0","-","4","0","0","0.00","6","caught","1","v West Indies","Sharjah","21 Oct 1988"
"128","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Chittagong","27 Oct 1988"
"129","7","-","13","0","0","53.84","5","lbw","2","v Sri Lanka","Dhaka","29 Oct 1988"
"130","2","-","12","0","0","16.66","6","stumped","2","v Pakistan","Dhaka","31 Oct 1988"
"131","12*","-","12","2","0","100.00","6","not out","2","v Sri Lanka","Dhaka","4 Nov 1988"
"132","22","-","25","3","0","88.00","6","caught","2","v New Zealand","Visakhapatnam","10 Dec 1988"
"133","27*","47","41","1","1","65.85","6","not out","2","v New Zealand","Cuttack","12 Dec 1988"
"134","11","32","14","1","0","78.57","6","caught","1","v New Zealand","Indore","15 Dec 1988"
"135","0","-","3","0","0","0.00","6","caught","2","v West Indies","Bridgetown","7 Mar 1989"
"136","44","-","47","4","0","93.61","6","caught","1","v West Indies","Port of Spain","9 Mar 1989"
"137","12","-","21","1","0","57.14","5","caught","1","v West Indies","Port of Spain","11 Mar 1989"
"138","12","-","10","-","-","120.00","6","caught","1","v West Indies","St John's","18 Mar 1989"
"139","38","-","48","3","0","79.16","6","bowled","2","v West Indies","Georgetown","21 Mar 1989"
"140","16","-","27","1","0","59.25","7","caught","1","v West Indies","Sharjah","13 Oct 1989"
"141","13","-","7","2","0","185.71","4","caught","1","v Pakistan","Sharjah","15 Oct 1989"
"142","41","-","50","2","1","82.00","7","bowled","1","v West Indies","Sharjah","16 Oct 1989"
"143","6","-","10","-","-","60.00","6","run out","1","v Sri Lanka","Ahmedabad","22 Oct 1989"
"144","7","-","7","1","0","100.00","7","caught","2","v West Indies","Delhi","23 Oct 1989"
"145","4*","-","1","1","0","400.00","6","not out","2","v England","Kanpur","25 Oct 1989"
"146","9","14","11","0","0","81.81","7","caught","2","v Australia","Bangalore","27 Oct 1989"
"147","17","-","17","1","1","100.00","7","bowled","2","v Pakistan","Kolkata","28 Oct 1989"
"148","19","-","35","4","0","54.28","6","lbw","1","v West Indies","Mumbai","30 Oct 1989"
"149","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Karachi","20 Dec 1989"
"150","12","40","28","1","0","42.85","7","caught","2","v New Zealand","Dunedin","1 Mar 1990"
"151","27","43","31","2","0","87.09","7","caught","2","v Australia","Christchurch","3 Mar 1990"
"152","46","59","38","4","1","121.05","7","caught","1","v New Zealand","Wellington","6 Mar 1990"
"153","48*","58","53","4","1","90.56","7","not out","1","v Australia","Hamilton","8 Mar 1990"
"154","8","-","11","0","0","72.72","7","run out","1","v Sri Lanka","Sharjah","25 Apr 1990"
"155","1","-","2","0","0","50.00","5","bowled","2","v Pakistan","Sharjah","27 Apr 1990"
"156","DNB","-","-","-","-","-","-","-","2","v England","Leeds","18 Jul 1990"
"157","5*","19","8","1","0","62.50","7","not out","2","v England","Nottingham","20 Jul 1990"
"158","7","-","7","1","0","100.00","6","caught","1","v Sri Lanka","Nagpur","1 Dec 1990"
"159","0*","-","0","0","0","-","6","not out","2","v Sri Lanka","Pune","5 Dec 1990"
"160","6","-","21","0","0","28.57","6","caught","1","v Sri Lanka","Margao","8 Dec 1990"
"161","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Chandigarh","25 Dec 1990"
"162","32","-","35","3","0","91.42","6","bowled","2","v Sri Lanka","Cuttack","28 Dec 1990"
"163","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Kolkata","4 Jan 1991"
"164","10*","-","9","0","0","111.11","6","not out","1","v Pakistan","Sharjah","18 Oct 1991"
"165","7","-","7","0","0","100.00","7","caught","1","v West Indies","Sharjah","19 Oct 1991"
"166","DNB","-","-","-","-","-","-","-","2","v West Indies","Sharjah","22 Oct 1991"
"167","0","-","1","0","0","0.00","6","lbw","2","v Pakistan","Sharjah","23 Oct 1991"
"168","8","-","11","0","0","72.72","7","bowled","2","v Pakistan","Sharjah","25 Oct 1991"
"169","11","-","30","0","0","36.66","7","bowled","2","v South Africa","Kolkata","10 Nov 1991"
"170","3","-","7","0","0","42.85","6","bowled","1","v South Africa","Gwalior","12 Nov 1991"
"171","3*","-","6","0","0","50.00","5","not out","1","v South Africa","New Delhi","14 Nov 1991"
"172","5","11","10","0","0","50.00","7","caught","1","v West Indies","Perth","6 Dec 1991"
"173","25*","44","37","1","0","67.56","7","not out","1","v Australia","Perth","8 Dec 1991"
"174","3","15","7","0","0","42.85","5","caught","1","v Australia","Hobart","10 Dec 1991"
"175","21*","23","19","1","0","110.52","6","not out","1","v West Indies","Adelaide","14 Dec 1991"
"176","39","73","56","1","0","69.64","7","caught","1","v Australia","Adelaide","15 Dec 1991"
"177","28","70","58","2","0","48.27","8","caught","1","v West Indies","Brisbane","11 Jan 1992"
"178","7","15","13","0","0","53.84","7","run out","1","v Australia","Sydney","14 Jan 1992"
"179","1*","8","3","0","0","33.33","7","not out","2","v West Indies","Melbourne","16 Jan 1992"
"180","20*","45","40","1","0","50.00","7","not out","2","v Australia","Melbourne","18 Jan 1992"
"181","2","5","4","0","0","50.00","6","lbw","2","v Australia","Sydney","20 Jan 1992"
"182","17","24","18","2","0","94.44","7","caught","2","v England","Perth","22 Feb 1992"
"183","0*","2","0","0","0","-","2","not out","1","v Sri Lanka","Mackay","28 Feb 1992"
"184","21","26","21","3","0","100.00","5","lbw","2","v Australia","Brisbane","1 Mar 1992"
"185","35","34","26","2","1","134.61","7","caught","1","v Pakistan","Sydney","4 Mar 1992"
"186","10","19","14","0","1","71.42","2","lbw","1","v Zimbabwe","Hamilton","7 Mar 1992"
"187","3","9","4","0","0","75.00","6","caught","1","v West Indies","Wellington","10 Mar 1992"
"188","33","27","16","5","0","206.25","6","caught","1","v New Zealand","Dunedin","12 Mar 1992"
"189","42","33","29","3","1","144.82","5","bowled","1","v South Africa","Adelaide","15 Mar 1992"
"190","5","10","9","0","0","55.55","7","caught","1","v Zimbabwe","Harare","25 Oct 1992"
"191","27","-","27","2","1","100.00","7","caught","1","v South Africa","Cape Town","7 Dec 1992"
"192","1","-","2","0","0","50.00","7","caught","1","v South Africa","Port Elizabeth","9 Dec 1992"
"193","1","-","5","0","0","20.00","6","bowled","2","v South Africa","Centurion","11 Dec 1992"
"194","18","-","25","0","0","72.00","7","caught","1","v South Africa","Johannesburg","13 Dec 1992"
"195","DNB","-","-","-","-","-","-","-","1","v South Africa","Bloemfontein","15 Dec 1992"
"196","30","-","37","5","0","81.08","6","caught","2","v South Africa","Durban","17 Dec 1992"
"197","17","-","33","0","1","51.51","6","lbw","2","v South Africa","East London","19 Dec 1992"
"198","DNB","-","-","-","-","-","-","-","1","v England","Jaipur","18 Jan 1993"
"199","5*","4","4","1","0","125.00","7","not out","2","v England","Chandigarh","21 Jan 1993"
"200","32","67","44","3","0","72.72","7","caught","2","v England","Bangalore","26 Feb 1993"
"201","15*","28","13","1","0","115.38","6","not out","1","v England","Jamshedpur","1 Mar 1993"
"202","2","14","9","0","0","22.22","7","caught","2","v England","Gwalior","4 Mar 1993"
"203","2","5","3","0","0","66.66","6","caught","2","v England","Gwalior","5 Mar 1993"
"204","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Guwahati","22 Mar 1993"
"205","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Pune","25 Mar 1993"
"206","27","-","31","2","1","87.09","7","caught","1","v Sri Lanka","Colombo (RPS)","25 Jul 1993"
"207","0","-","2","0","0","0.00","7","lbw","2","v Sri Lanka","Colombo (RPS)","12 Aug 1993"
"208","4","-","16","0","0","25.00","7","caught","1","v Sri Lanka","Moratuwa","14 Aug 1993"
"209","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Kanpur","7 Nov 1993"
"210","1","-","2","0","0","50.00","2","lbw","2","v West Indies","Ahmedabad","16 Nov 1993"
"211","DNB","-","-","-","-","-","-","-","1","v Zimbabwe","Indore","18 Nov 1993"
"212","22","-","17","3","0","129.41","7","caught","1","v South Africa","Mohali","22 Nov 1993"
"213","7","-","10","1","0","70.00","7","run out","1","v South Africa","Kolkata","24 Nov 1993"
"214","24","-","28","2","0","85.71","7","caught","1","v West Indies","Kolkata","27 Nov 1993"
"215","4*","6","3","0","0","133.33","7","not out","1","v Sri Lanka","Rajkot","15 Feb 1994"
"216","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Hyderabad (Deccan)","18 Feb 1994"
"217","17","18","16","2","0","106.25","7","bowled","2","v New Zealand","Napier","25 Mar 1994"
"218","DNB","-","-","-","-","-","-","-","2","v New Zealand","Auckland","27 Mar 1994"
"219","4","8","4","0","0","100.00","6","caught","1","v New Zealand","Wellington","30 Mar 1994"
"220","15","38","38","0","0","39.47","6","bowled","1","v New Zealand","Christchurch","2 Apr 1994"
"221","DNB","-","-","-","-","-","-","-","1","v Sri Lanka","Colombo (RPS)","4 Sep 1994"
"222","1*","2","1","0","0","100.00","7","not out","1","v Sri Lanka","Colombo (RPS)","5 Sep 1994"
"223","4","5","4","1","0","100.00","6","run out","1","v Australia","Colombo (RPS)","9 Sep 1994"
"224","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Colombo (SSC)","17 Sep 1994"
"225","12","23","18","1","0","66.66","7","caught","2","v West Indies","Faridabad","17 Oct 1994"
