"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"125","64","95","79","6","2","81.01","2","caught","1","v New Zealand","Hamilton","17 Feb 2013"
"126","44","81","65","5","0","67.69","2","caught","2","v New Zealand","Napier","20 Feb 2013"
"127","24","30","22","3","1","109.09","2","caught","2","v New Zealand","Auckland","23 Feb 2013"
"128","18","46","26","3","0","69.23","2","caught","1","v New Zealand","Lord's","31 May 2013"
"129","25","49","32","4","0","78.12","2","caught","2","v New Zealand","Southampton","2 Jun 2013"
"130","82","146","96","6","1","85.41","2","caught","1","v New Zealand","Nottingham","5 Jun 2013"
"131","91","174","115","7","0","79.13","2","bowled","1","v Australia","Birmingham","8 Jun 2013"
"132","20","48","37","3","0","54.05","2","caught","1","v Sri Lanka","The Oval","13 Jun 2013"
"133","10","10","8","1","0","125.00","2","caught","1","v New Zealand","Cardiff","16 Jun 2013"
"134","20","44","30","2","0","66.66","2","caught","2","v South Africa","The Oval","19 Jun 2013"
"135","13","38","16","1","0","81.25","2","stumped","2","v India","Birmingham","23 Jun 2013"
"136","41","66","56","2","1","73.21","2","bowled","1","v Australia","Melbourne","12 Jan 2014"
"137","68","122","84","5","0","80.95","2","run out","1","v Australia","Brisbane","17 Jan 2014"
"138","29","56","35","4","0","82.85","2","run out","1","v Australia","Sydney","19 Jan 2014"
"139","55","92","52","9","0","105.76","2","caught","1","v Australia","Perth","24 Jan 2014"
"140","14","23","23","3","0","60.86","2","caught","2","v Australia","Adelaide","26 Jan 2014"
"141","50","48","34","4","2","147.05","2","bowled","1","v Scotland","Aberdeen","9 May 2014"
"142","50","88","56","4","1","89.28","2","caught","1","v Sri Lanka","The Oval","22 May 2014"
"143","12","21","17","1","0","70.58","2","caught","2","v Sri Lanka","Chester-le-Street","25 May 2014"
"144","41*","50","33","4","1","124.24","2","not out","2","v Sri Lanka","Manchester","28 May 2014"
"145","7","17","8","1","0","87.50","2","caught","2","v Sri Lanka","Lord's","31 May 2014"
"146","37","59","42","3","0","88.09","2","caught","1","v Sri Lanka","Birmingham","3 Jun 2014"
"147","1","2","2","0","0","50.00","3","bowled","2","v India","Cardiff","27 Aug 2014"
"148","28","56","38","0","0","73.68","3","run out","1","v India","Nottingham","30 Aug 2014"
"149","35","36","35","3","0","100.00","3","caught","2","v Sri Lanka","Colombo (RPS)","26 Nov 2014"
"150","11","22","12","0","0","91.66","3","caught","1","v Sri Lanka","Colombo (RPS)","29 Nov 2014"
"151","0","1","1","0","0","0.00","1","lbw","1","v Australia","Sydney","16 Jan 2015"
"152","88*","108","91","8","0","96.70","1","not out","2","v India","Brisbane","20 Jan 2015"
"153","141","175","125","15","1","112.80","2","caught","1","v Australia","Hobart","23 Jan 2015"
"154","10","17","13","2","0","76.92","1","lbw","2","v India","Perth","30 Jan 2015"
"155","8","13","9","2","0","88.88","2","caught","2","v Australia","Perth","1 Feb 2015"
"156","36","63","45","4","0","80.00","2","caught","2","v Australia","Melbourne","14 Feb 2015"
"157","8","18","17","1","0","47.05","1","bowled","1","v New Zealand","Wellington","20 Feb 2015"
"158","54","123","85","2","0","63.52","2","caught","1","v Scotland","Christchurch","23 Feb 2015"
"159","49","87","54","7","0","90.74","2","bowled","1","v Sri Lanka","Wellington","1 Mar 2015"
"160","63","113","82","7","0","76.82","2","caught","2","v Bangladesh","Adelaide","9 Mar 2015"
"161","52*","81","56","6","0","92.85","2","not out","2","v Afghanistan","Sydney","13 Mar 2015"
