"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"79","16","34","21","2","0","76.19","2","caught","1","v Kenya","Cape Town","22 Oct 2001"
"80","21","71","41","1","0","51.21","2","caught","2","v India","Durban","26 Oct 2001"
"81","38","82","51","8","0","74.50","1","caught","2","v Australia","Melbourne","13 Jan 2002"
"82","36","63","46","5","0","78.26","1","caught","1","v New Zealand","Hobart","15 Jan 2002"
"83","0","1","1","0","0","0.00","1","bowled","1","v New Zealand","Brisbane","19 Jan 2002"
"84","18","28","22","1","0","81.81","1","caught","2","v Australia","Brisbane","20 Jan 2002"
"85","0","1","2","0","0","0.00","1","caught","1","v Australia","Sydney","22 Jan 2002"
"86","89","153","132","7","0","67.42","1","bowled","1","v New Zealand","Adelaide","27 Jan 2002"
"87","8","26","21","0","0","38.09","1","caught","1","v New Zealand","Perth","1 Feb 2002"
"88","34","81","51","6","0","66.66","1","caught","2","v Australia","Perth","3 Feb 2002"
"89","24","61","47","3","0","51.06","1","caught","2","v New Zealand","Melbourne","6 Feb 2002"
"90","46","66","51","6","0","90.19","1","bowled","2","v New Zealand","Sydney","8 Feb 2002"
"91","0","5","7","0","0","0.00","1","caught","2","v Australia","Johannesburg","22 Mar 2002"
"92","5","19","14","1","0","35.71","1","caught","2","v Australia","Centurion","24 Mar 2002"
"93","10","35","15","1","0","66.66","2","caught","1","v Australia","Potchefstroom","27 Mar 2002"
"94","25","41","27","5","0","92.59","2","caught","1","v Australia","Durban","3 Apr 2002"
"95","37","58","40","5","1","92.50","2","caught","1","v Australia","Port Elizabeth","6 Apr 2002"
"96","27","47","28","1","0","96.42","2","run out","1","v Australia","Cape Town","9 Apr 2002"
"97","114","181","130","8","3","87.69","1","caught","1","v Pakistan","Tangier","12 Aug 2002"
"98","11","21","21","2","0","52.38","1","bowled","2","v Sri Lanka","Tangier","15 Aug 2002"
"99","0","1","1","0","0","0.00","1","caught","1","v Pakistan","Tangier","18 Aug 2002"
"100","1","11","12","0","0","8.33","2","caught","1","v Sri Lanka","Tangier","19 Aug 2002"
"101","6","9","11","1","0","54.54","1","caught","2","v Sri Lanka","Tangier","21 Aug 2002"
"102","8","13","10","1","0","80.00","2","bowled","2","v West Indies","Colombo (SSC)","13 Sep 2002"
"103","116","160","126","13","3","92.06","2","caught","1","v Kenya","Colombo (RPS)","20 Sep 2002"
"104","116*","162","119","16","0","97.47","1","retired notout","2","v India","Colombo (RPS)","25 Sep 2002"
"105","153","181","131","17","3","116.79","2","caught","1","v Bangladesh","Potchefstroom","3 Oct 2002"
"106","97*","88","66","19","0","146.96","2","not out","2","v Bangladesh","Benoni","6 Oct 2002"
"107","15","33","13","3","0","115.38","2","bowled","2","v Bangladesh","Kimberley","9 Oct 2002"
"108","0","2","2","0","0","0.00","2","caught","2","v Sri Lanka","Johannesburg","27 Nov 2002"
"109","16","32","25","3","0","64.00","2","bowled","1","v Sri Lanka","Centurion","29 Nov 2002"
"110","0","8","2","0","0","0.00","2","lbw","1","v Sri Lanka","Benoni","1 Dec 2002"
"111","108*","140","92","14","3","117.39","1","not out","2","v Sri Lanka","Kimberley","4 Dec 2002"
"112","47","72","45","9","0","104.44","1","bowled","2","v Sri Lanka","Bloemfontein","6 Dec 2002"
"113","0","14","11","0","0","0.00","2","caught","1","v Pakistan","Durban","8 Dec 2002"
"114","40","33","30","8","0","133.33","2","bowled","2","v Pakistan","Port Elizabeth","11 Dec 2002"
"115","13","32","19","2","0","68.42","2","caught","1","v Pakistan","East London","13 Dec 2002"
"116","52","100","58","6","1","89.65","1","bowled","2","v Pakistan","Paarl","16 Dec 2002"
"117","0","2","4","0","0","0.00","1","caught","1","v Pakistan","Cape Town","18 Dec 2002"
"118","24","36","28","4","0","85.71","1","caught","2","v West Indies","Cape Town","9 Feb 2003"
"119","87*","84","66","12","4","131.81","1","not out","2","v Kenya","Potchefstroom","12 Feb 2003"
"120","143","195","141","19","3","101.41","2","caught","1","v New Zealand","Johannesburg","16 Feb 2003"
"121","49*","48","40","8","1","122.50","1","not out","2","v Bangladesh","Bloemfontein","22 Feb 2003"
"122","8","23","18","2","0","44.44","2","caught","1","v Canada","East London","27 Feb 2003"
"123","73","117","88","7","2","82.95","2","bowled","2","v Sri Lanka","Durban","3 Mar 2003"
"124","26","63","42","4","0","61.90","2","caught","2","v India","Dhaka","13 Apr 2003"
"125","62","89","62","10","0","100.00","2","run out","1","v Bangladesh","Dhaka","14 Apr 2003"
"126","0","11","3","0","0","0.00","2","bowled","1","v Bangladesh","Dhaka","17 Apr 2003"
"127","25","53","37","5","0","67.56","2","lbw","2","v India","Dhaka","18 Apr 2003"
"128","TDNB","-","-","-","-","-","-","-","-","v India","Dhaka","21 Apr 2003"
"129","5","11","5","1","0","100.00","2","bowled","1","v England","The Oval","28 Jun 2003"
"130","5","9","9","1","0","55.55","2","bowled","1","v Zimbabwe","Canterbury","29 Jun 2003"
"131","1","24","7","0","0","14.28","2","run out","2","v England","Manchester","3 Jul 2003"
"132","93*","145","97","12","2","95.87","2","not out","2","v Zimbabwe","Cardiff","5 Jul 2003"
"133","2","22","8","0","0","25.00","2","caught","1","v England","Birmingham","8 Jul 2003"
"134","2","7","5","0","0","40.00","2","bowled","2","v Zimbabwe","Southampton","10 Jul 2003"
"135","9","34","25","1","0","36.00","2","caught","1","v England","Lord's","12 Jul 2003"
"136","4","14","7","1","0","57.14","2","caught","2","v Pakistan","Faisalabad","7 Oct 2003"
"137","41","63","46","7","0","89.13","2","bowled","2","v Pakistan","Rawalpindi","10 Oct 2003"
"138","34","87","63","4","0","53.96","2","stumped","2","v Pakistan","Rawalpindi","12 Oct 2003"
"139","10","40","26","1","0","38.46","2","bowled","1","v West Indies","Cape Town","25 Jan 2004"
"140","10","28","24","2","0","41.66","2","caught","1","v West Indies","Port Elizabeth","28 Jan 2004"
"141","7*","21","9","1","0","77.77","2","not out","2","v West Indies","Durban","30 Jan 2004"
"142","18","49","27","1","0","66.66","2","caught","1","v West Indies","Centurion","1 Feb 2004"
"143","15","24","18","1","1","83.33","2","caught","2","v West Indies","Johannesburg","4 Feb 2004"
"144","43","87","57","4","0","75.43","2","caught","2","v New Zealand","Auckland","13 Feb 2004"
"145","0","4","2","0","0","0.00","2","lbw","1","v New Zealand","Christchurch","17 Feb 2004"
"146","69","-","64","6","2","107.81","2","caught","2","v New Zealand","Wellington","20 Feb 2004"
"147","16","32","28","3","0","57.14","2","lbw","1","v New Zealand","Dunedin","25 Feb 2004"
"148","13","12","8","3","0","162.50","2","caught","2","v New Zealand","Auckland","29 Feb 2004"
"149","3","16","6","0","0","50.00","2","caught","1","v New Zealand","Napier","2 Mar 2004"
"150","0","20","13","0","0","0.00","2","lbw","1","v Sri Lanka","Colombo (RPS)","20 Aug 2004"
"151","7","25","17","0","0","41.17","2","bowled","2","v Sri Lanka","Colombo (RPS)","22 Aug 2004"
"152","49","112","82","4","1","59.75","2","stumped","1","v Sri Lanka","Dambulla","25 Aug 2004"
"153","27","35","27","5","0","100.00","2","bowled","1","v Sri Lanka","Dambulla","28 Aug 2004"
"154","6","11","10","1","0","60.00","2","bowled","2","v Sri Lanka","Colombo (SSC)","31 Aug 2004"
"155","4","13","11","1","0","36.36","2","bowled","2","v Bangladesh","Birmingham","12 Sep 2004"
"156","101","162","135","9","1","74.81","2","caught","1","v West Indies","The Oval","18 Sep 2004"
"157","2","16","4","0","0","50.00","2","caught","1","v England","Johannesburg","30 Jan 2005"
"158","78","132","101","6","0","77.22","4","caught","2","v England","Bloemfontein","2 Feb 2005"
"159","50","79","60","5","0","83.33","5","lbw","2","v England","Port Elizabeth","4 Feb 2005"
"160","100","141","115","8","3","86.95","4","caught","1","v England","Cape Town","6 Feb 2005"
"161","8","17","12","1","0","66.66","4","caught","1","v England","East London","9 Feb 2005"
"162","118","176","133","10","1","88.72","4","caught","1","v England","Durban","11 Feb 2005"
"163","0","4","2","0","0","0.00","4","lbw","2","v England","Centurion","13 Feb 2005"
"164","40","61","47","1","1","85.10","4","caught","1","v Zimbabwe","Johannesburg","25 Feb 2005"
"165","75","80","73","8","1","102.73","5","caught","1","v Zimbabwe","Durban","27 Feb 2005"
"166","21","43","30","3","0","70.00","4","caught","2","v Zimbabwe","Port Elizabeth","2 Mar 2005"
"167","40*","48","36","3","2","111.11","4","not out","2","v West Indies","Kingston","7 May 2005"
"168","44*","95","57","1","2","77.19","4","not out","2","v West Indies","Kingston","8 May 2005"
"169","11","7","6","2","0","183.33","7","caught","1","v West Indies","Bridgetown","11 May 2005"
"170","25","88","69","0","0","36.23","4","caught","2","v New Zealand","Bloemfontein","23 Oct 2005"
"171","33","72","53","5","0","62.26","3","lbw","1","v New Zealand","Cape Town","28 Oct 2005"
"172","81","135","94","8","1","86.17","3","caught","2","v New Zealand","Port Elizabeth","30 Oct 2005"
"173","16","26","27","2","0","59.25","4","caught","2","v Australia","Brisbane","15 Jan 2006"
"174","7","32","16","0","0","43.75","4","run out","2","v Sri Lanka","Brisbane","17 Jan 2006"
"175","39","70","53","4","1","73.58","4","lbw","2","v Australia","Melbourne (Docklands)","20 Jan 2006"
"176","68","64","65","4","3","104.61","5","bowled","1","v Sri Lanka","Adelaide","24 Jan 2006"
"177","4","10","8","0","0","50.00","4","bowled","2","v Sri Lanka","Perth","31 Jan 2006"
"178","33","52","40","5","0","82.50","4","bowled","2","v Australia","Melbourne (Docklands)","3 Feb 2006"
"179","46","-","54","6","0","85.18","3","caught","2","v Australia","Sydney","5 Feb 2006"
"180","0","2","3","0","0","0.00","3","caught","2","v Sri Lanka","Hobart","7 Feb 2006"
"181","0","5","1","0","0","0.00","3","run out","2","v Australia","Centurion","26 Feb 2006"
"182","66","105","71","8","0","92.95","3","caught","1","v Australia","Cape Town","3 Mar 2006"
"183","16","38","30","2","0","53.33","3","run out","2","v Australia","Port Elizabeth","5 Mar 2006"
"184","1","18","10","0","0","10.00","3","caught","1","v Australia","Durban","10 Mar 2006"
"185","175","142","111","21","7","157.65","3","caught","2","v Australia","Johannesburg","12 Mar 2006"
"186","2","11","4","0","0","50.00","3","caught","2","v Zimbabwe","Bloemfontein","15 Sep 2006"
"187","0","6","2","0","0","0.00","3","bowled","2","v New Zealand","Mumbai (BS)","16 Oct 2006"
"188","16","15","18","3","0","88.88","3","caught","1","v Sri Lanka","Ahmedabad","24 Oct 2006"
"189","0","1","1","0","0","0.00","3","caught","1","v Pakistan","Mohali","27 Oct 2006"
"190","77","124","90","4","1","85.55","4","caught","1","v West Indies","Jaipur","2 Nov 2006"
"191","2","24","14","0","0","14.28","4","caught","1","v India","Durban","22 Nov 2006"
"192","35","49","40","7","0","87.50","4","caught","1","v India","Cape Town","26 Nov 2006"
"193","93*","190","123","8","0","75.60","4","not out","1","v India","Port Elizabeth","29 Nov 2006"
"194","DNB","-","-","-","-","-","-","-","2","v India","Centurion","3 Dec 2006"
"195","14","26","14","1","1","100.00","4","lbw","2","v Pakistan","Durban","7 Feb 2007"
"196","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Port Elizabeth","9 Feb 2007"
"197","DNB","-","-","-","-","-","-","-","2","v Pakistan","Cape Town","11 Feb 2007"
"198","DNB","-","-","-","-","-","-","-","2","v Pakistan","Johannesburg","14 Feb 2007"
"199","72","46","40","4","7","180.00","4","caught","1","v Netherlands","Basseterre","16 Mar 2007"
"200","DNB","-","-","-","-","-","-","-","2","v Scotland","Basseterre","20 Mar 2007"
"201","17","30","19","1","1","89.47","4","stumped","2","v Australia","Basseterre","24 Mar 2007"
"202","31","79","51","1","0","60.78","4","caught","2","v Sri Lanka","Providence","28 Mar 2007"
"203","6","19","15","1","0","40.00","4","caught","2","v Ireland","Providence","3 Apr 2007"
"204","56*","85","59","1","2","94.91","7","not out","2","v Bangladesh","Providence","7 Apr 2007"
"205","61*","70","40","4","3","152.50","4","not out","1","v West Indies","St George's","10 Apr 2007"
"206","60","139","100","2","1","60.00","4","bowled","1","v New Zealand","St George's","14 Apr 2007"
"207","DNB","-","-","-","-","-","-","-","2","v England","Bridgetown","17 Apr 2007"
"208","39","77","49","6","0","79.59","4","caught","1","v Australia","Gros Islet","25 Apr 2007"
"209","2","4","4","0","0","50.00","4","caught","1","v Ireland","Belfast","24 Jun 2007"
"210","5","6","7","1","0","71.42","4","bowled","2","v India","Belfast","26 Jun 2007"
"211","17","33","28","3","0","60.71","4","caught","1","v India","Belfast","29 Jun 2007"
"212","56","103","67","3","2","83.58","4","bowled","1","v India","Belfast","1 Jul 2007"
"213","111","160","100","16","2","111.00","2","caught","2","v Zimbabwe","Harare","25 Aug 2007"
"214","102","180","128","11","1","79.68","1","run out","1","v Pakistan","Lahore","18 Oct 2007"
"215","0","5","1","0","0","0.00","2","lbw","2","v Pakistan","Lahore","20 Oct 2007"
"216","19","39","26","4","0","73.07","1","caught","1","v Pakistan","Faisalabad","23 Oct 2007"
"217","39","50","35","7","0","111.42","2","lbw","2","v Pakistan","Multan","26 Oct 2007"
"218","54","86","61","10","0","88.52","1","bowled","1","v Pakistan","Lahore","29 Oct 2007"
"219","0","2","2","0","0","0.00","1","caught","1","v New Zealand","Port Elizabeth","30 Nov 2007"
"220","119","138","101","10","7","117.82","2","caught","2","v New Zealand","Cape Town","2 Dec 2007"
"221","5","14","10","1","0","50.00","2","caught","1","v West Indies","Cape Town","25 Jan 2008"
"222","15","32","19","3","0","78.94","1","caught","2","v West Indies","Port Elizabeth","27 Jan 2008"
"223","39","98","52","3","2","75.00","2","bowled","2","v West Indies","Durban","1 Feb 2008"
"224","102","109","84","13","3","121.42","1","caught","2","v West Indies","Johannesburg","3 Feb 2008"
"225","57","123","84","8","1","67.85","1","lbw","2","v Bangladesh","Chittagong","9 Mar 2008"
"226","3","17","14","0","0","21.42","2","lbw","2","v Bangladesh","Dhaka","12 Mar 2008"
"227","10","22","17","1","0","58.82","1","caught","2","v Bangladesh","Dhaka","14 Mar 2008"
"228","37","68","44","5","1","84.09","1","bowled","2","v England","Leeds","22 Aug 2008"
"229","10","14","15","2","0","66.66","2","caught","1","v England","Nottingham","26 Aug 2008"
"230","12","26","16","1","0","75.00","2","caught","2","v England","The Oval","29 Aug 2008"
"231","74","119","75","9","0","98.66","1","bowled","1","v England","Lord's","31 Aug 2008"
"232","3","5","7","0","0","42.85","1","caught","1","v England","Cardiff","3 Sep 2008"
"233","44","63","45","8","0","97.77","1","caught","1","v Kenya","Bloemfontein","31 Oct 2008"
"234","2","12","6","0","0","33.33","2","caught","2","v Kenya","Kimberley","2 Nov 2008"
"235","22","32","28","3","0","78.57","1","bowled","2","v Australia","Melbourne","16 Jan 2009"
"236","19","55","37","1","0","51.35","1","caught","2","v Australia","Hobart","18 Jan 2009"
"237","64","74","52","10","1","123.07","2","caught","2","v Australia","Sydney","23 Jan 2009"
"238","38","36","29","8","0","131.03","2","caught","2","v Australia","Adelaide","26 Jan 2009"
"239","7","18","15","0","0","46.66","2","caught","1","v Australia","Perth","30 Jan 2009"
"240","33","51","37","5","0","89.18","3","caught","2","v Australia","Durban","3 Apr 2009"
"241","2","14","7","0","0","28.57","2","caught","2","v Australia","Centurion","5 Apr 2009"
"242","26","61","47","3","0","55.31","1","caught","1","v Australia","Cape Town","9 Apr 2009"
"243","110","162","116","9","2","94.82","2","caught","1","v Australia","Port Elizabeth","13 Apr 2009"
"244","82","107","101","10","1","81.18","1","lbw","2","v Australia","Johannesburg","17 Apr 2009"
"245","22","30","26","3","1","84.61","2","caught","2","v England","Centurion","27 Sep 2009"
"246","27","-","40","3","1","67.50","2","caught","2","v India","Jaipur","21 Feb 2010"
"247","7","12","8","1","0","87.50","2","bowled","2","v India","Gwalior","24 Feb 2010"
"248","DNB","-","-","-","-","-","-","-","1","v India","Ahmedabad","27 Feb 2010"
