"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"23","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Melbourne","21 Jan 2003"
"24","18*","49","33","2","0","54.54","4","not out","2","v Zimbabwe","Harare","29 May 2004"
"25","7*","11","6","1","0","116.66","8","not out","1","v Pakistan","Lord's","4 Sep 2004"
"26","DNB","-","-","-","-","-","-","-","2","v New Zealand","The Oval","16 Sep 2004"
"27","3","7","7","0","0","42.85","8","caught","1","v New Zealand","Melbourne (Docklands)","5 Dec 2004"
"28","DNB","-","-","-","-","-","-","-","1","v West Indies","Melbourne","14 Jan 2005"
"29","DNB","-","-","-","-","-","-","-","2","v West Indies","Brisbane","21 Jan 2005"
"30","DNB","-","-","-","-","-","-","-","2","v Pakistan","Sydney","23 Jan 2005"
"31","4","-","5","0","0","80.00","8","caught","1","v Pakistan","Melbourne","4 Feb 2005"
"32","21","33","25","0","1","84.00","7","caught","1","v Pakistan","Sydney","6 Feb 2005"
"33","25","37","36","1","1","69.44","7","bowled","1","v England","Bristol","19 Jun 2005"
"34","11*","7","7","1","0","157.14","7","not out","1","v England","Chester-le-Street","23 Jun 2005"
"35","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Manchester","25 Jun 2005"
"36","DNB","-","-","-","-","-","-","-","2","v Bangladesh","Canterbury","30 Jun 2005"
"37","3","13","13","0","0","23.07","8","caught","1","v England","Leeds","7 Jul 2005"
"38","8","15","15","0","0","53.33","8","caught","1","v ICC World XI","Melbourne (Docklands)","5 Oct 2005"
"39","DNB","-","-","-","-","-","-","-","1","v ICC World XI","Melbourne (Docklands)","7 Oct 2005"
"40","66*","88","66","4","0","100.00","7","not out","1","v ICC World XI","Melbourne (Docklands)","9 Oct 2005"
"41","22","64","38","1","0","57.89","6","bowled","1","v South Africa","Centurion","26 Feb 2006"
"42","27","70","39","3","0","69.23","7","caught","2","v South Africa","Cape Town","3 Mar 2006"
"43","4*","5","3","0","0","133.33","8","not out","1","v South Africa","Port Elizabeth","5 Mar 2006"
"44","2","17","15","0","0","13.33","6","caught","1","v West Indies","Kuala Lumpur","12 Sep 2006"
"45","79","118","74","10","2","106.75","2","caught","1","v India","Kuala Lumpur","16 Sep 2006"
"46","0","3","7","0","0","0.00","3","caught","1","v West Indies","Kuala Lumpur","18 Sep 2006"
"47","18","29","27","3","0","66.66","1","caught","1","v West Indies","Kuala Lumpur","24 Sep 2006"
"48","0","11","3","0","0","0.00","2","caught","2","v West Indies","Mumbai (BS)","18 Oct 2006"
"49","21","40","26","3","0","80.76","2","bowled","2","v England","Jaipur","21 Oct 2006"
"50","50","83","46","8","0","108.69","2","lbw","2","v India","Mohali","29 Oct 2006"
"51","0","10","4","0","0","0.00","2","caught","1","v New Zealand","Mohali","1 Nov 2006"
"52","57*","121","88","4","0","64.77","2","not out","2","v West Indies","Mumbai (BS)","5 Nov 2006"
"53","9","31","13","0","0","69.23","7","caught","1","v England","Melbourne","9 Feb 2007"
"54","37","37","44","4","1","84.09","7","caught","2","v England","Sydney","11 Feb 2007"
"55","8","32","32","0","0","25.00","7","caught","1","v New Zealand","Wellington","16 Feb 2007"
"56","DNB","-","-","-","-","-","-","-","1","v New Zealand","Auckland","18 Feb 2007"
"57","68","104","69","8","0","98.55","2","lbw","1","v New Zealand","Hamilton","20 Feb 2007"
"58","18*","23","11","3","0","163.63","7","not out","1","v Scotland","Basseterre","14 Mar 2007"
"59","12*","5","4","1","1","300.00","7","not out","1","v Netherlands","Basseterre","18 Mar 2007"
"60","14*","12","9","2","0","155.55","7","not out","1","v South Africa","Basseterre","24 Mar 2007"
"61","33*","45","26","3","1","126.92","7","not out","1","v West Indies","North Sound","27 Mar 2007"
"62","DNB","-","-","-","-","-","-","-","2","v Bangladesh","North Sound","31 Mar 2007"
"63","65*","44","32","4","4","203.12","7","not out","1","v New Zealand","St George's","20 Apr 2007"
"64","DNB","-","-","-","-","-","-","-","2","v South Africa","Gros Islet","25 Apr 2007"
"65","3","3","3","0","0","100.00","5","bowled","1","v Sri Lanka","Bridgetown","28 Apr 2007"
"66","31","59","27","4","0","114.81","2","lbw","1","v West Indies","Kingstown","24 Jun 2008"
"67","0","5","3","0","0","0.00","2","lbw","1","v West Indies","St George's","27 Jun 2008"
"68","126","161","122","15","2","103.27","2","caught","2","v West Indies","St George's","29 Jun 2008"
"69","20","38","22","4","0","90.90","2","caught","1","v West Indies","Basseterre","4 Jul 2008"
"70","29","59","40","4","0","72.50","2","caught","1","v West Indies","Basseterre","6 Jul 2008"
"71","29","64","33","3","0","87.87","2","lbw","2","v Bangladesh","Darwin","3 Sep 2008"
"72","27","113","44","2","0","61.36","2","run out","1","v Bangladesh","Darwin","6 Sep 2008"
"73","40","-","47","2","1","85.10","3","bowled","1","v Pakistan","Dubai (DSC)","22 Apr 2009"
"74","30","-","52","2","0","57.69","3","caught","2","v Pakistan","Dubai (DSC)","24 Apr 2009"
"75","0","-","2","0","0","0.00","3","bowled","1","v Pakistan","Abu Dhabi","27 Apr 2009"
"76","85*","-","140","7","1","60.71","1","not out","2","v Pakistan","Abu Dhabi","1 May 2009"
"77","116*","-","146","6","2","79.45","1","not out","1","v Pakistan","Abu Dhabi","3 May 2009"
"78","68","68","43","9","2","158.13","1","caught","1","v Scotland","Edinburgh","28 Aug 2009"
"79","46","76","50","6","0","92.00","1","caught","1","v England","The Oval","4 Sep 2009"
"80","34","62","49","4","0","69.38","1","caught","1","v England","Lord's","6 Sep 2009"
"81","7","21","19","0","0","36.84","1","lbw","2","v England","Southampton","9 Sep 2009"
"82","26","39","32","4","0","81.25","1","lbw","2","v England","Lord's","12 Sep 2009"
"83","36","62","34","5","0","105.88","1","caught","2","v England","Nottingham","15 Sep 2009"
"84","4","20","9","1","0","44.44","1","bowled","1","v England","Nottingham","17 Sep 2009"
"85","0","-","4","0","0","0.00","1","caught","1","v England","Chester-le-Street","20 Sep 2009"
"86","0","1","1","0","0","0.00","1","bowled","1","v West Indies","Johannesburg","26 Sep 2009"
"87","0","9","7","0","0","0.00","1","caught","1","v India","Centurion","28 Sep 2009"
"88","24","38","22","5","0","109.09","1","caught","2","v Pakistan","Centurion","30 Sep 2009"
"89","136*","176","132","10","7","103.03","1","not out","2","v England","Centurion","2 Oct 2009"
"90","105*","203","129","10","4","81.39","1","not out","2","v New Zealand","Centurion","5 Oct 2009"
"91","5","6","6","1","0","83.33","1","lbw","1","v India","Vadodara","25 Oct 2009"
"92","19","41","26","3","0","73.07","1","caught","2","v India","Nagpur","28 Oct 2009"
"93","41","71","59","5","0","69.49","1","stumped","1","v India","Delhi","31 Oct 2009"
"94","49","86","52","6","0","94.23","1","caught","1","v India","Mohali","2 Nov 2009"
"95","93","102","89","9","3","104.49","1","caught","1","v India","Hyderabad (Deccan)","5 Nov 2009"
"96","49","69","49","10","0","100.00","1","caught","2","v India","Guwahati","8 Nov 2009"
"97","5","14","12","0","0","41.66","1","caught","2","v Pakistan","Brisbane","22 Jan 2010"
"98","69","84","71","9","1","97.18","1","caught","1","v Pakistan","Sydney","24 Jan 2010"
"99","33","57","37","5","0","89.18","1","bowled","1","v Pakistan","Adelaide","26 Jan 2010"
"100","59","102","74","3","0","79.72","1","caught","1","v West Indies","Melbourne","7 Feb 2010"
"101","53","65","50","7","2","106.00","1","caught","2","v West Indies","Adelaide","9 Feb 2010"
"102","26","24","22","3","1","118.18","1","caught","1","v West Indies","Brisbane","14 Feb 2010"
"103","51","-","51","3","3","100.00","1","caught","1","v West Indies","Melbourne","19 Feb 2010"
"104","45","37","31","7","1","145.16","1","caught","1","v New Zealand","Napier","3 Mar 2010"
"105","47","56","48","7","1","97.91","1","caught","1","v New Zealand","Auckland","6 Mar 2010"
"106","15","32","22","3","0","68.18","1","run out","2","v New Zealand","Hamilton","9 Mar 2010"
"107","32","54","41","6","0","78.04","1","lbw","2","v New Zealand","Auckland","11 Mar 2010"
"108","53","109","79","4","0","67.08","1","caught","2","v New Zealand","Wellington","13 Mar 2010"
"109","13","18","15","0","1","86.66","1","caught","1","v Ireland","Dublin","17 Jun 2010"
"110","32","33","26","6","0","123.07","1","caught","1","v England","Southampton","22 Jun 2010"
"111","57","94","59","8","0","96.61","1","caught","1","v England","Cardiff","24 Jun 2010"
"112","61","107","76","5","2","80.26","1","caught","1","v England","Manchester","27 Jun 2010"
"113","41","65","54","5","1","75.92","1","caught","1","v England","The Oval","30 Jun 2010"
"114","14","34","26","3","0","53.84","1","caught","1","v England","Lord's","3 Jul 2010"
"115","10","28","20","0","0","50.00","1","caught","1","v Sri Lanka","Melbourne","3 Nov 2010"
"116","40","70","44","2","1","90.90","1","lbw","2","v Sri Lanka","Sydney","5 Nov 2010"
"117","15","28","14","1","0","107.14","1","caught","2","v Sri Lanka","Brisbane","7 Nov 2010"
"118","161*","215","150","12","4","107.33","1","not out","2","v England","Melbourne","16 Jan 2011"
"119","5","12","16","1","0","31.25","1","bowled","1","v England","Hobart","21 Jan 2011"
"120","9","7","7","2","0","128.57","1","bowled","2","v England","Sydney","23 Jan 2011"
"121","64","99","72","5","1","88.88","1","caught","2","v England","Adelaide","26 Jan 2011"
"122","16","41","20","2","0","80.00","1","caught","1","v England","Brisbane","30 Jan 2011"
"123","51","51","34","8","0","150.00","1","caught","2","v England","Sydney","2 Feb 2011"
"124","79","113","92","8","1","85.86","1","lbw","1","v Zimbabwe","Ahmedabad","21 Feb 2011"
"125","62","87","61","6","1","101.63","1","bowled","2","v New Zealand","Nagpur","25 Feb 2011"
"126","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","5 Mar 2011"
"127","21","32","17","3","1","123.52","1","caught","1","v Kenya","Bangalore","13 Mar 2011"
"128","94","129","90","9","4","104.44","1","caught","2","v Canada","Bangalore","16 Mar 2011"
"129","9","24","16","1","0","56.25","1","bowled","1","v Pakistan","Colombo (RPS)","19 Mar 2011"
"130","25","39","38","5","0","65.78","1","bowled","1","v India","Ahmedabad","24 Mar 2011"
"131","37","64","32","3","2","115.62","1","lbw","1","v Bangladesh","Dhaka","9 Apr 2011"
"132","185*","113","96","15","15","192.70","1","not out","2","v Bangladesh","Dhaka","11 Apr 2011"
"133","72","57","40","11","3","180.00","1","bowled","1","v Bangladesh","Dhaka","13 Apr 2011"
"134","69","49","51","5","6","135.29","1","caught","2","v Sri Lanka","Pallekele","10 Aug 2011"
"135","43","87","51","4","1","84.31","1","bowled","2","v Sri Lanka","Hambantota","14 Aug 2011"
"136","5","9","8","1","0","62.50","1","caught","2","v Sri Lanka","Hambantota","16 Aug 2011"
"137","12","22","15","2","0","80.00","1","caught","2","v Sri Lanka","Colombo (RPS)","20 Aug 2011"
"138","56","120","84","6","1","66.66","1","caught","1","v Sri Lanka","Colombo (RPS)","22 Aug 2011"
"139","15","20","10","1","1","150.00","6","caught","2","v South Africa","Port Elizabeth","23 Oct 2011"
"140","49","60","46","6","1","106.52","1","bowled","2","v South Africa","Durban","28 Oct 2011"
"141","1","9","7","0","0","14.28","2","caught","1","v India","Sydney","26 Feb 2012"
"142","65","118","83","5","0","78.31","3","bowled","2","v Sri Lanka","Melbourne","2 Mar 2012"
"143","21","42","25","1","0","84.00","3","caught","1","v Sri Lanka","Brisbane","4 Mar 2012"
"144","15","42","34","0","0","44.11","3","run out","1","v Sri Lanka","Adelaide","6 Mar 2012"
"145","19","32","18","1","1","105.55","3","caught","1","v Sri Lanka","Adelaide","8 Mar 2012"
"146","21","35","23","4","0","91.30","1","lbw","1","v West Indies","Kingstown","16 Mar 2012"
"147","25","59","41","1","1","60.97","1","caught","1","v West Indies","Kingstown","18 Mar 2012"
"148","10","29","14","0","0","71.42","1","run out","1","v West Indies","Kingstown","20 Mar 2012"
"149","28","40","24","2","2","116.66","1","caught","2","v West Indies","Gros Islet","23 Mar 2012"
"150","66","126","89","4","1","74.15","1","caught","1","v West Indies","Gros Islet","25 Mar 2012"
"151","TDNB","-","-","-","-","-","-","-","-","v Ireland","Belfast","23 Jun 2012"
"152","12","24","18","1","0","66.66","1","caught","2","v England","Lord's","29 Jun 2012"
"153","66","133","80","8","0","82.50","1","caught","1","v England","The Oval","1 Jul 2012"
"154","28","85","54","2","1","51.85","1","bowled","1","v England","Chester-le-Street","7 Jul 2012"
"155","122","138","111","12","2","109.90","1","caught","1","v West Indies","Canberra","6 Feb 2013"
"156","76","130","84","9","0","90.47","1","caught","2","v West Indies","Sydney","8 Feb 2013"
"157","0","1","1","0","0","0.00","1","bowled","1","v West Indies","Melbourne","10 Feb 2013"
"158","24","63","40","1","0","60.00","2","caught","2","v England","Birmingham","8 Jun 2013"
"159","5","6","7","1","0","71.42","1","caught","1","v New Zealand","Birmingham","12 Jun 2013"
"160","5","4","7","1","0","71.42","1","bowled","2","v Sri Lanka","The Oval","17 Jun 2013"
"161","37","38","24","6","0","154.16","3","caught","1","v Scotland","Edinburgh","3 Sep 2013"
"162","38","51","51","6","1","74.50","3","caught","1","v England","Manchester","8 Sep 2013"
"163","TDNB","-","-","-","-","-","-","-","-","v England","Birmingham","11 Sep 2013"
"164","6","16","11","1","0","54.54","3","caught","1","v England","Cardiff","14 Sep 2013"
"165","143","174","107","12","6","133.64","3","caught","1","v England","Southampton","16 Sep 2013"
"166","2","4","4","0","0","50.00","3","caught","1","v India","Pune","13 Oct 2013"
"167","59","60","53","6","3","111.32","3","caught","1","v India","Jaipur","16 Oct 2013"
"168","11","33","17","1","0","64.70","3","lbw","2","v India","Mohali","19 Oct 2013"
"169","14","29","19","3","0","73.68","3","bowled","1","v India","Ranchi","23 Oct 2013"
"170","102","104","94","13","3","108.51","3","bowled","1","v India","Nagpur","30 Oct 2013"
"171","49","28","22","2","6","222.72","8","caught","2","v India","Bangalore","2 Nov 2013"
"172","0","5","2","0","0","0.00","3","bowled","2","v England","Melbourne","12 Jan 2014"
"173","0","9","4","0","0","0.00","3","caught","1","v England","Adelaide","26 Jan 2014"
"174","13","42","27","1","0","48.14","3","caught","1","v South Africa","Perth","14 Nov 2014"
"175","11","43","26","1","0","42.30","3","lbw","1","v South Africa","Perth","16 Nov 2014"
"176","40","44","38","4","1","105.26","3","caught","1","v South Africa","Canberra","19 Nov 2014"
"177","19","31","25","2","0","76.00","3","caught","2","v South Africa","Melbourne","21 Nov 2014"
"178","82","138","93","7","2","88.17","3","caught","2","v South Africa","Sydney","23 Nov 2014"
"179","16","27","20","2","0","80.00","3","caught","2","v England","Sydney","16 Jan 2015"
"180","41","47","39","5","1","105.12","3","bowled","2","v India","Melbourne","18 Jan 2015"
"181","0","1","1","0","0","0.00","3","caught","1","v England","Melbourne","14 Feb 2015"
"182","23","44","30","2","0","76.66","3","caught","1","v New Zealand","Auckland","28 Feb 2015"
"183","67","86","41","7","2","163.41","6","caught","1","v Sri Lanka","Sydney","8 Mar 2015"
"184","24","36","23","4","0","104.34","3","caught","2","v Scotland","Hobart","14 Mar 2015"
"185","64*","114","66","7","1","96.96","5","not out","2","v Pakistan","Adelaide","20 Mar 2015"
"186","28","51","30","2","1","93.33","5","caught","1","v India","Sydney","26 Mar 2015"
"187","2*","10","5","0","0","40.00","5","not out","2","v New Zealand","Melbourne","29 Mar 2015"
"188","26*","25","25","1","1","104.00","6","not out","1","v Ireland","Belfast","27 Aug 2015"
"189","6","22","11","0","0","54.54","6","run out","1","v England","Southampton","3 Sep 2015"
"190","39","55","38","1","2","102.63","6","caught","1","v England","Lord's","5 Sep 2015"
