"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"106","102","120","83","13","2","122.89","3","caught","1","v West Indies","Port of Spain","5 Jul 2013"
"107","31","62","52","4","0","59.61","3","lbw","1","v Sri Lanka","Port of Spain","9 Jul 2013"
"108","2","8","5","0","0","40.00","3","caught","2","v Sri Lanka","Port of Spain","11 Jul 2013"
"109","115","133","108","13","1","106.48","3","caught","2","v Zimbabwe","Harare","24 Jul 2013"
"110","14","35","18","2","0","77.77","3","caught","1","v Zimbabwe","Harare","26 Jul 2013"
"111","68*","128","88","5","1","77.27","3","not out","2","v Zimbabwe","Harare","28 Jul 2013"
"112","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Bulawayo","1 Aug 2013"
"113","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Bulawayo","3 Aug 2013"
"114","61","121","85","6","0","71.76","3","lbw","2","v Australia","Pune","13 Oct 2013"
"115","100*","82","52","8","7","192.30","3","not out","2","v Australia","Jaipur","16 Oct 2013"
"116","68","121","73","9","0","93.15","3","caught","1","v Australia","Mohali","19 Oct 2013"
"117","DNB","-","-","-","-","-","-","-","2","v Australia","Ranchi","23 Oct 2013"
"118","115*","104","66","18","1","174.24","3","not out","2","v Australia","Nagpur","30 Oct 2013"
"119","0","4","3","0","0","0.00","3","run out","1","v Australia","Bangalore","2 Nov 2013"
"120","86","120","84","9","2","102.38","3","caught","2","v West Indies","Kochi","21 Nov 2013"
"121","99","159","100","9","0","99.00","3","caught","1","v West Indies","Visakhapatnam","24 Nov 2013"
"122","19","19","18","3","0","105.55","3","caught","2","v West Indies","Kanpur","27 Nov 2013"
"123","31","41","35","5","0","88.57","3","caught","2","v South Africa","Johannesburg","5 Dec 2013"
"124","0","7","5","0","0","0.00","3","caught","2","v South Africa","Durban","8 Dec 2013"
"125","TDNB","-","-","-","-","-","-","-","-","v South Africa","Centurion","11 Dec 2013"
"126","123","179","111","11","2","110.81","3","caught","2","v New Zealand","Napier","19 Jan 2014"
"127","78","88","65","7","2","120.00","3","caught","2","v New Zealand","Hamilton","22 Jan 2014"
"128","6","27","20","1","0","30.00","3","caught","2","v New Zealand","Auckland","25 Jan 2014"
"129","2","14","10","0","0","20.00","2","caught","1","v New Zealand","Hamilton","28 Jan 2014"
"130","82","129","78","7","3","105.12","3","caught","2","v New Zealand","Wellington","31 Jan 2014"
"131","136","157","122","16","2","111.47","3","bowled","2","v Bangladesh","Fatullah","26 Feb 2014"
"132","48","66","51","4","1","94.11","3","bowled","1","v Sri Lanka","Fatullah","28 Feb 2014"
"133","5","29","11","0","0","45.45","3","caught","1","v Pakistan","Dhaka","2 Mar 2014"
"134","DNB","-","-","-","-","-","-","-","2","v Afghanistan","Dhaka","5 Mar 2014"
"135","0","1","3","0","0","0.00","3","caught","1","v England","Cardiff","27 Aug 2014"
"136","40","67","50","2","1","80.00","3","caught","2","v England","Nottingham","30 Aug 2014"
"137","1*","9","3","0","0","33.33","3","not out","2","v England","Birmingham","2 Sep 2014"
"138","13","25","21","2","0","61.90","3","caught","2","v England","Leeds","5 Sep 2014"
"139","2","7","5","0","0","40.00","3","caught","2","v West Indies","Kochi","8 Oct 2014"
"140","62","124","78","5","0","79.48","4","caught","1","v West Indies","Delhi","11 Oct 2014"
"141","127","164","114","13","3","111.40","3","run out","1","v West Indies","Dharamsala","17 Oct 2014"
"142","22","34","21","2","0","104.76","4","caught","1","v Sri Lanka","Cuttack","2 Nov 2014"
"143","49","-","44","2","2","111.36","4","caught","2","v Sri Lanka","Ahmedabad","6 Nov 2014"
"144","53","-","61","4","1","86.88","4","caught","2","v Sri Lanka","Hyderabad (Deccan)","9 Nov 2014"
"145","66","109","64","6","0","103.12","4","run out","1","v Sri Lanka","Kolkata","13 Nov 2014"
"146","139*","192","126","12","3","110.31","4","not out","2","v Sri Lanka","Ranchi","16 Nov 2014"
"147","9","24","16","0","0","56.25","4","caught","1","v Australia","Melbourne","18 Jan 2015"
"148","4","13","8","0","0","50.00","4","caught","1","v England","Brisbane","20 Jan 2015"
"149","3*","8","9","0","0","33.33","4","not out","1","v Australia","Sydney","26 Jan 2015"
"150","8","26","19","0","0","42.10","3","caught","1","v England","Perth","30 Jan 2015"
"151","107","168","126","8","0","84.92","3","caught","1","v Pakistan","Adelaide","15 Feb 2015"
"152","46","106","60","3","0","76.66","3","caught","1","v South Africa","Melbourne","22 Feb 2015"
"153","33*","49","41","5","0","80.48","3","not out","2","v U.A.E.","Perth","28 Feb 2015"
"154","33","51","36","5","0","91.66","3","caught","2","v West Indies","Perth","6 Mar 2015"
"155","44*","64","42","4","1","104.76","3","not out","2","v Ireland","Hamilton","10 Mar 2015"
"156","38","71","48","4","0","79.16","3","bowled","2","v Zimbabwe","Auckland","14 Mar 2015"
"157","3","6","8","0","0","37.50","3","caught","1","v Bangladesh","Melbourne","19 Mar 2015"
"158","1","11","13","0","0","7.69","3","caught","2","v Australia","Sydney","26 Mar 2015"
"159","1","9","4","0","0","25.00","3","caught","2","v Bangladesh","Dhaka","18 Jun 2015"
"160","23","57","27","3","1","85.18","3","lbw","1","v Bangladesh","Dhaka","21 Jun 2015"
"161","25","55","35","1","0","71.42","3","bowled","1","v Bangladesh","Dhaka","24 Jun 2015"
"162","11","29","18","0","0","61.11","4","caught","2","v South Africa","Kanpur","11 Oct 2015"
"163","12","24","18","0","0","66.66","4","run out","1","v South Africa","Indore","14 Oct 2015"
"164","77","155","99","5","0","77.77","3","caught","2","v South Africa","Rajkot","18 Oct 2015"
"165","138","202","140","6","5","98.57","3","caught","1","v South Africa","Chennai","22 Oct 2015"
"166","7","11","6","0","1","116.66","3","caught","2","v South Africa","Mumbai","25 Oct 2015"
