"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"37","33","36","29","5","0","113.79","1","caught","1","v Pakistan","Bridgetown","8 May 2010"
"38","33","46","32","4","0","103.12","1","caught","1","v England","Gros Islet","10 May 2010"
"39","18","14","13","2","1","138.46","1","caught","1","v Sri Lanka","Lauderhill","22 May 2010"
"40","1","5","7","0","0","14.28","1","bowled","1","v Sri Lanka","Lauderhill","23 May 2010"
"41","81*","54","46","5","6","176.08","2","not out","2","v Zimbabwe","Harare","15 Oct 2011"
"42","64","46","37","2","6","172.97","1","bowled","1","v Zimbabwe","Harare","17 Oct 2011"
"43","0","1","1","0","0","0.00","3","caught","2","v Zimbabwe","Auckland","11 Feb 2012"
"44","38","38","24","4","1","158.33","3","caught","2","v Zimbabwe","Hamilton","14 Feb 2012"
"45","16","26","17","0","0","94.11","3","bowled","2","v South Africa","Wellington","17 Feb 2012"
"46","35","39","31","4","1","112.90","3","caught","1","v South Africa","Hamilton","19 Feb 2012"
"47","18","20","19","1","1","94.73","4","caught","2","v South Africa","Auckland","22 Feb 2012"
"48","91","67","55","11","3","165.45","3","bowled","1","v India","Chennai","11 Sep 2012"
"49","123","72","58","11","7","212.06","3","caught","1","v Bangladesh","Pallekele","21 Sep 2012"
"50","32","37","31","4","1","103.22","3","bowled","2","v Pakistan","Pallekele","23 Sep 2012"
"51","25","22","16","0","2","156.25","3","caught","1","v Sri Lanka","Pallekele","27 Sep 2012"
"52","10","11","10","2","0","100.00","3","caught","1","v England","Pallekele","29 Sep 2012"
"53","22","20","18","3","0","122.22","3","bowled","2","v West Indies","Pallekele","1 Oct 2012"
"54","6","12","11","1","0","54.54","3","caught","1","v South Africa","Durban","21 Dec 2012"
"55","17","17","15","2","0","113.33","3","caught","2","v South Africa","East London","23 Dec 2012"
"56","25","31","22","3","1","113.63","3","caught","2","v South Africa","Port Elizabeth","26 Dec 2012"
"57","10","6","5","2","0","200.00","3","caught","2","v England","Auckland","9 Feb 2013"
"58","74","56","38","6","5","194.73","3","caught","1","v England","Hamilton","12 Feb 2013"
"59","26","24","20","3","0","130.00","3","caught","1","v England","Wellington","15 Feb 2013"
"60","68","71","48","7","2","141.66","3","bowled","1","v England","The Oval","25 Jun 2013"
"61","60*","67","45","2","4","133.33","3","not out","1","v West Indies","Auckland","11 Jan 2014"
"62","17","22","11","2","1","154.54","3","lbw","2","v West Indies","Wellington","15 Jan 2014"
"63","16*","13","6","1","2","266.66","3","not out","2","v England","Chittagong","22 Mar 2014"
"64","4","4","4","0","0","100.00","3","stumped","2","v South Africa","Chittagong","24 Mar 2014"
"65","65","61","45","4","3","144.44","3","caught","2","v Netherlands","Chittagong","29 Mar 2014"
"66","0","4","5","0","0","0.00","3","stumped","2","v Sri Lanka","Chittagong","31 Mar 2014"
"67","40","52","35","3","1","114.28","3","caught","2","v West Indies","Roseau","5 Jul 2014"
"68","21","18","16","2","1","131.25","3","caught","2","v West Indies","Roseau","6 Jul 2014"
"69","35","17","15","2","4","233.33","2","bowled","2","v England","Manchester","23 Jun 2015"
